session_id,unit_id,station,channel,t_global,method,estimate,confidence
0,87,9,torque,6667.1,spatial,50.04807638388462,0.10556753587299016
0,88,9,torque,6735.66,spatial,49.963489302013905,0.10556753587299016
0,89,9,torque,6789.55,spatial,50.15843244037345,0.10556753587299016
0,90,9,torque,6868.16,spatial,50.259613707558856,0.10556753587299016
0,91,9,torque,6926.25,spatial,50.07901208266874,0.10556753587299016
0,92,9,torque,6986.18,spatial,50.31486135480069,0.10556753587299016
0,93,9,torque,7046.29,spatial,50.21770804389485,0.10556753587299016
0,94,9,torque,7138.89,spatial,50.100400033234635,0.10556753587299016
0,95,9,torque,7219.26,spatial,50.05956351845966,0.10556753587299016
0,96,9,torque,7299.86,spatial,50.12034587599675,0.10556753587299016
0,97,9,torque,7368.62,spatial,50.30240949983277,0.10556753587299016
0,98,9,torque,7472.85,spatial,50.36053141711113,0.10556753587299016
0,99,9,torque,7572.58,spatial,51.59716372279078,0.10556753587299016
0,100,9,torque,7629.4,spatial,50.06297982211899,0.10556753587299016
0,101,9,torque,7670.92,spatial,50.00984560872753,0.10556753587299016
0,102,9,torque,7762.46,spatial,50.266829219363345,0.10556753587299016
0,103,9,torque,7817.76,spatial,50.06657017327188,0.10556753587299016
0,104,9,torque,7870.1,spatial,,
0,105,9,torque,7961.7,spatial,,
0,1,9,vibration,487.14,spatial,0.1979736996766353,0.2773590264860598
0,2,9,vibration,545.15,spatial,0.2052540067228058,0.2773590264860598
0,3,9,vibration,606.38,spatial,0.20767763835097502,0.2773590264860598
0,4,9,vibration,688.91,spatial,0.20545166211772445,0.2773590264860598
0,5,9,vibration,766.47,spatial,0.1982325341223621,0.2773590264860598
0,6,9,vibration,850.48,spatial,0.2023644730923283,0.2773590264860598
0,7,9,vibration,950.36,spatial,0.20419984461657295,0.2773590264860598
0,8,9,vibration,1004.29,spatial,0.20308450345953197,0.2773590264860598
0,9,9,vibration,1068.14,spatial,0.2048728141754627,0.2773590264860598
0,10,9,vibration,1155.23,spatial,0.20584226682673035,0.2773590264860598
0,11,9,vibration,1224.53,spatial,0.2023832974156539,0.2773590264860598
0,12,9,vibration,1309.11,spatial,0.20107971302535704,0.2773590264860598
0,13,9,vibration,1364.75,spatial,0.20437396960733462,0.2773590264860598
0,14,9,vibration,1454.62,spatial,0.20280213860964819,0.2773590264860598
0,15,9,vibration,1514.77,spatial,0.19929610839025774,0.2773590264860598
0,16,9,vibration,1575.33,spatial,0.20721173634866677,0.2773590264860598
0,17,9,vibration,1654.07,spatial,0.20051968940642084,0.2773590264860598
0,18,9,vibration,1721.13,spatial,0.2041669020507532,0.2773590264860598
0,19,9,vibration,1811.48,spatial,0.1998937806558451,0.2773590264860598
0,20,9,vibration,1876.86,spatial,0.20368688180595074,0.2773590264860598
0,21,9,vibration,1936.02,spatial,0.20104206437870586,0.2773590264860598
0,22,9,vibration,2022.2,spatial,0.20301391224706103,0.2773590264860598
0,23,9,vibration,2106.83,spatial,0.20435043920317764,0.2773590264860598
0,24,9,vibration,2177.86,spatial,0.20449632770895093,0.2773590264860598
0,25,9,vibration,2269.27,spatial,0.2088023916696788,0.2773590264860598
0,26,9,vibration,2350.98,spatial,0.20023732455653706,0.2773590264860598
0,27,9,vibration,2410.11,spatial,0.21158368544103417,0.2773590264860598
0,28,9,vibration,2466.9,spatial,0.20466104053804984,0.2773590264860598
0,29,9,vibration,2542.92,spatial,0.20359746627015418,0.2773590264860598
0,30,9,vibration,2634.56,spatial,0.20175268258424675,0.2773590264860598
0,31,9,vibration,2700.55,spatial,0.203310395339439,0.2773590264860598
0,32,9,vibration,2756.4,spatial,0.2049528175495964,0.2773590264860598
0,33,9,vibration,2813.02,spatial,0.20334333790525877,0.2773590264860598
0,34,9,vibration,2866.99,spatial,0.20345157776438091,0.2773590264860598
0,35,9,vibration,2948.01,spatial,0.202764489962997,0.2773590264860598
0,36,9,vibration,2995.44,spatial,0.20840237479901008,0.2773590264860598
0,37,9,vibration,3092.0,spatial,0.20106088870203145,0.2773590264860598
0,38,9,vibration,3144.99,spatial,0.19944670297686243,0.2773590264860598
0,39,9,vibration,3201.63,spatial,0.20461397972973586,0.2773590264860598
0,40,9,vibration,3289.7,spatial,0.20259977713389812,0.2773590264860598
0,41,9,vibration,3373.56,spatial,0.20803059441332974,0.2773590264860598
0,42,9,vibration,3486.27,spatial,0.19995025362582186,0.2773590264860598
0,43,9,vibration,3539.5,spatial,0.2038657128775438,0.2773590264860598
0,44,9,vibration,3595.87,spatial,0.20219976026322942,0.2773590264860598
0,45,9,vibration,3710.07,spatial,0.2019503379791654,0.2773590264860598
0,46,9,vibration,3760.27,spatial,0.19899962529787973,0.2773590264860598
0,47,9,vibration,3811.29,spatial,0.20783764509924252,0.2773590264860598
0,48,9,vibration,3863.07,spatial,0.1990608043486879,0.2773590264860598
0,49,9,vibration,3926.64,spatial,0.20322097980364248,0.2773590264860598
0,50,9,vibration,3995.5,spatial,0.20251977375976438,0.2773590264860598
0,51,9,vibration,4063.7,spatial,0.20711761473203882,0.2773590264860598
0,52,9,vibration,4133.77,spatial,0.19920669285446121,0.2773590264860598
0,53,9,vibration,4199.14,spatial,0.2042610236673811,0.2773590264860598
0,54,9,vibration,4269.98,spatial,0.1981384125057342,0.2773590264860598
0,55,9,vibration,4344.48,spatial,0.20907534435789982,0.2773590264860598
0,56,9,vibration,4395.84,spatial,0.20041144954729873,0.2773590264860598
0,57,9,vibration,4466.61,spatial,0.2019315136558398,0.2773590264860598
0,58,9,vibration,4563.28,spatial,0.20315038859117152,0.2773590264860598
0,59,9,vibration,4636.43,spatial,0.20116912856115357,0.2773590264860598
0,60,9,vibration,4711.31,spatial,0.20510811821703248,0.2773590264860598
0,61,9,vibration,4780.6,spatial,0.19807723345492603,0.2773590264860598
0,62,9,vibration,4842.62,spatial,0.2078470572609053,0.2773590264860598
0,63,9,vibration,4931.96,spatial,0.20615286816160253,0.2773590264860598
0,64,9,vibration,5017.01,spatial,0.20492928714543943,0.2773590264860598
0,65,9,vibration,5114.41,spatial,0.20519753375282904,0.2773590264860598
0,66,9,vibration,5164.35,spatial,0.20148443597685714,0.2773590264860598
0,67,9,vibration,5238.97,spatial,0.2026327196997179,0.2773590264860598
0,68,9,vibration,5307.3,spatial,0.2146708744664303,0.2773590264860598
0,69,9,vibration,5389.37,spatial,0.1987784394988041,0.2773590264860598
0,70,9,vibration,5476.32,spatial,0.20970595918930693,0.2773590264860598
0,71,9,vibration,5536.55,spatial,0.19994554754499044,0.2773590264860598
0,72,9,vibration,5616.87,spatial,0.20627052018238745,0.2773590264860598
0,73,9,vibration,5686.28,spatial,0.20697172622626553,0.2773590264860598
0,74,9,vibration,5764.49,spatial,0.2033151014202704,0.2773590264860598
0,75,9,vibration,5820.16,spatial,0.2071834998636784,0.2773590264860598
0,76,9,vibration,5918.3,spatial,0.2011455981569966,0.2773590264860598
0,77,9,vibration,5977.22,spatial,0.2016679731292816,0.2773590264860598
0,78,9,vibration,6035.3,spatial,0.2044210304156486,0.2773590264860598
0,79,9,vibration,6135.71,spatial,0.20267507442720048,0.2773590264860598
0,80,9,vibration,6197.98,spatial,0.20763057754266107,0.2773590264860598
0,81,9,vibration,6293.98,spatial,0.20863297275974854,0.2773590264860598
0,82,9,vibration,6343.48,spatial,0.20357864194682862,0.2773590264860598
0,83,9,vibration,6425.4,spatial,0.20097147316623493,0.2773590264860598
0,84,9,vibration,6485.47,spatial,0.20012908469741492,0.2773590264860598
0,85,9,vibration,6535.6,spatial,0.204129253404102,0.2773590264860598
0,86,9,vibration,6610.42,spatial,0.2011408920761652,0.2773590264860598
0,87,9,vibration,6667.1,spatial,0.2042845540715381,0.2773590264860598
0,88,9,vibration,6735.66,spatial,0.2078376450992425,0.2773590264860598
0,89,9,vibration,6789.55,spatial,0.20438808784982881,0.2773590264860598
0,90,9,vibration,6868.16,spatial,0.20465633445721843,0.2773590264860598
0,91,9,vibration,6926.25,spatial,0.20596462492834666,0.2773590264860598
0,92,9,vibration,6986.18,spatial,0.20569637832095708,0.2773590264860598
0,93,9,vibration,7046.29,spatial,0.2000443752424498,0.2773590264860598
0,94,9,vibration,7138.89,spatial,0.20438338176899742,0.2773590264860598
0,95,9,vibration,7219.26,spatial,0.20858591195143455,0.2773590264860598
0,96,9,vibration,7299.86,spatial,0.20787058766506228,0.2773590264860598
0,97,9,vibration,7368.62,spatial,0.20093853060041514,0.2773590264860598
0,98,9,vibration,7472.85,spatial,0.20582814858423618,0.2773590264860598
0,99,9,vibration,7572.58,spatial,0.22882676560727117,0.2773590264860598
0,100,9,vibration,7629.4,spatial,0.2045339763556021,0.2773590264860598
0,101,9,vibration,7670.92,spatial,0.20437396960733462,0.2773590264860598
0,102,9,vibration,7762.46,spatial,0.20238800349648528,0.2773590264860598
0,103,9,vibration,7817.76,spatial,0.2091977024595161,0.2773590264860598
0,104,9,vibration,7870.1,spatial,,
0,105,9,vibration,7961.7,spatial,,
0,1,9,temperature,487.14,spatial,70.05815871139411,0.0495093937866556
0,2,9,temperature,545.15,spatial,70.25033356598695,0.0495093937866556
0,3,9,temperature,606.38,spatial,70.045566849823,0.0495093937866556
0,4,9,temperature,688.91,spatial,69.97113128205739,0.0495093937866556
0,5,9,temperature,766.47,spatial,70.1679312898894,0.0495093937866556
0,6,9,temperature,850.48,spatial,70.2994777878619,0.0495093937866556
0,7,9,temperature,950.36,spatial,70.30529991605967,0.0495093937866556
0,8,9,temperature,1004.29,spatial,70.34366086352685,0.0495093937866556
0,9,9,temperature,1068.14,spatial,70.41585472819018,0.0495093937866556
0,10,9,temperature,1155.23,spatial,70.07089756988995,0.0495093937866556
0,11,9,temperature,1224.53,spatial,69.98689145234566,0.0495093937866556
0,12,9,temperature,1309.11,spatial,70.26391503185496,0.0495093937866556
0,13,9,temperature,1364.75,spatial,70.11251344926211,0.0495093937866556
0,14,9,temperature,1454.62,spatial,70.23788607639551,0.0495093937866556
0,15,9,temperature,1514.77,spatial,70.29487100923834,0.0495093937866556
0,16,9,temperature,1575.33,spatial,70.17084497893336,0.0495093937866556
0,17,9,temperature,1654.07,spatial,70.12266411190448,0.0495093937866556
0,18,9,temperature,1721.13,spatial,70.03182263735974,0.0495093937866556
0,19,9,temperature,1811.48,spatial,70.23000599125137,0.0495093937866556
0,20,9,temperature,1876.86,spatial,70.26651897737895,0.0495093937866556
0,21,9,temperature,1936.02,spatial,70.26103021720692,0.0495093937866556
0,22,9,temperature,2022.2,spatial,70.3746037161848,0.0495093937866556
0,23,9,temperature,2106.83,spatial,70.27122287897066,0.0495093937866556
0,24,9,temperature,2177.86,spatial,69.9764494207989,0.0495093937866556
0,25,9,temperature,2269.27,spatial,70.25684080485182,0.0495093937866556
0,26,9,temperature,2350.98,spatial,70.18654215053961,0.0495093937866556
0,27,9,temperature,2410.11,spatial,70.31446884924038,0.0495093937866556
0,28,9,temperature,2466.9,spatial,70.47632296316034,0.0495093937866556
0,29,9,temperature,2542.92,spatial,70.449026159225,0.0495093937866556
0,30,9,temperature,2634.56,spatial,70.19914713683613,0.0495093937866556
0,31,9,temperature,2700.55,spatial,70.15685664657722,0.0495093937866556
0,32,9,temperature,2756.4,spatial,70.15096626980726,0.0495093937866556
0,33,9,temperature,2813.02,spatial,70.26058660148763,0.0495093937866556
0,34,9,temperature,2866.99,spatial,70.15672802426808,0.0495093937866556
0,35,9,temperature,2948.01,spatial,69.97130715337806,0.0495093937866556
0,36,9,temperature,2995.44,spatial,70.34082067294526,0.0495093937866556
0,37,9,temperature,3092.0,spatial,70.00169089273297,0.0495093937866556
0,38,9,temperature,3144.99,spatial,70.38507462212749,0.0495093937866556
0,39,9,temperature,3201.63,spatial,70.21924109145918,0.0495093937866556
0,40,9,temperature,3289.7,spatial,70.07623145830198,0.0495093937866556
0,41,9,temperature,3373.56,spatial,70.1984672760592,0.0495093937866556
0,42,9,temperature,3486.27,spatial,70.1393403880273,0.0495093937866556
0,43,9,temperature,3539.5,spatial,70.4013282820917,0.0495093937866556
0,44,9,temperature,3595.87,spatial,70.20793545297957,0.0495093937866556
0,45,9,temperature,3710.07,spatial,70.23397228327428,0.0495093937866556
0,46,9,temperature,3760.27,spatial,70.1784704444043,0.0495093937866556
0,47,9,temperature,3811.29,spatial,70.15742888460568,0.0495093937866556
0,48,9,temperature,3863.07,spatial,70.14503651886102,0.0495093937866556
0,49,9,temperature,3926.64,spatial,70.0896239281239,0.0495093937866556
0,50,9,temperature,3995.5,spatial,70.16500710106509,0.0495093937866556
0,51,9,temperature,4063.7,spatial,70.12903222867986,0.0495093937866556
0,52,9,temperature,4133.77,spatial,70.24951983301071,0.0495093937866556
0,53,9,temperature,4199.14,spatial,70.08831670547174,0.0495093937866556
0,54,9,temperature,4269.98,spatial,70.13032370166151,0.0495093937866556
0,55,9,temperature,4344.48,spatial,69.91529082527147,0.0495093937866556
0,56,9,temperature,4395.84,spatial,70.1969474328552,0.0495093937866556
0,57,9,temperature,4466.61,spatial,70.20018399014458,0.0495093937866556
0,58,9,temperature,4563.28,spatial,70.05139685285603,0.0495093937866556
0,59,9,temperature,4636.43,spatial,70.14688185525553,0.0495093937866556
0,60,9,temperature,4711.31,spatial,70.28695942475318,0.0495093937866556
0,61,9,temperature,4780.6,spatial,70.45109199100662,0.0495093937866556
0,62,9,temperature,4842.62,spatial,70.37758302885588,0.0495093937866556
0,63,9,temperature,4931.96,spatial,70.50194505213169,0.0495093937866556
0,64,9,temperature,5017.01,spatial,70.13593058436234,0.0495093937866556
0,65,9,temperature,5114.41,spatial,70.2933012920777,0.0495093937866556
0,66,9,temperature,5164.35,spatial,70.21531417361254,0.0495093937866556
0,67,9,temperature,5238.97,spatial,70.06981609251507,0.0495093937866556
0,68,9,temperature,5307.3,spatial,70.26288605338178,0.0495093937866556
0,69,9,temperature,5389.37,spatial,70.03405384068171,0.0495093937866556
0,70,9,temperature,5476.32,spatial,70.29177357403843,0.0495093937866556
0,71,9,temperature,5536.55,spatial,69.99466391474134,0.0495093937866556
0,72,9,temperature,5616.87,spatial,70.06151864110247,0.0495093937866556
0,73,9,temperature,5686.28,spatial,70.31627218651354,0.0495093937866556
0,74,9,temperature,5764.49,spatial,70.3250736273824,0.0495093937866556
0,75,9,temperature,5820.16,spatial,70.15511105809593,0.0495093937866556
0,76,9,temperature,5918.3,spatial,70.0992889759256,0.0495093937866556
0,77,9,temperature,5977.22,spatial,70.08101148330114,0.0495093937866556
0,78,9,temperature,6035.3,spatial,70.12887998186494,0.0495093937866556
0,79,9,temperature,6135.71,spatial,70.18569691822235,0.0495093937866556
0,80,9,temperature,6197.98,spatial,70.00923760985135,0.0495093937866556
0,81,9,temperature,6293.98,spatial,70.18063864904421,0.0495093937866556
0,82,9,temperature,6343.48,spatial,70.30146487129099,0.0495093937866556
0,83,9,temperature,6425.4,spatial,70.13915926681646,0.0495093937866556
0,84,9,temperature,6485.47,spatial,70.55811100210809,0.0495093937866556
0,85,9,temperature,6535.6,spatial,69.96357406515865,0.0495093937866556
0,86,9,temperature,6610.42,spatial,70.21148700367911,0.0495093937866556
0,87,9,temperature,6667.1,spatial,70.4049717058692,0.0495093937866556
0,88,9,temperature,6735.66,spatial,70.18413507589698,0.0495093937866556
0,89,9,temperature,6789.55,spatial,70.20178520664622,0.0495093937866556
0,90,9,temperature,6868.16,spatial,70.03333985561868,0.0495093937866556
0,91,9,temperature,6926.25,spatial,69.95043883995503,0.0495093937866556
0,92,9,temperature,6986.18,spatial,70.20095047410929,0.0495093937866556
0,93,9,temperature,7046.29,spatial,70.27408406911293,0.0495093937866556
0,94,9,temperature,7138.89,spatial,70.20686185043995,0.0495093937866556
0,95,9,temperature,7219.26,spatial,70.05117110757875,0.0495093937866556
0,96,9,temperature,7299.86,spatial,70.21198311830011,0.0495093937866556
0,97,9,temperature,7368.62,spatial,70.38841617722026,0.0495093937866556
0,98,9,temperature,7472.85,spatial,69.92940777993675,0.0495093937866556
0,99,9,temperature,7572.58,spatial,70.64473943979196,0.0495093937866556
0,100,9,temperature,7629.4,spatial,70.25050681236254,0.0495093937866556
0,101,9,temperature,7670.92,spatial,70.31837476752635,0.0495093937866556
0,102,9,temperature,7762.46,spatial,70.29781619762332,0.0495093937866556
0,103,9,temperature,7817.76,spatial,70.0506854927381,0.0495093937866556
0,104,9,temperature,7870.1,spatial,,
0,105,9,temperature,7961.7,spatial,,
