session_id,t,station,state,buffer_in,buffer_out,t_global
0,2445.99,2,WORKING,0,0,2445.99
0,2445.99,1,WORKING,1,0,2445.99
0,2451.95,10,STARVED,0,0,2451.95
0,2451.95,11,WORKING,0,0,2451.95
0,2452.3,8,STARVED,0,1,2452.3
0,2466.9,10,WORKING,0,0,2466.9
0,2466.9,9,WORKING,0,0,2466.9
0,2475.51,3,STARVED,0,4,2475.51
0,2488.45,0,WORKING,3,2,2488.45
0,2495.05,11,STARVED,0,0,2495.05
0,2495.38,7,STARVED,0,0,2495.38
0,2495.38,8,WORKING,0,0,2495.38
0,2499.87,5,BLOCKED,4,4,2499.87
0,2502.96,1,WORKING,1,1,2502.96
0,2505.88,3,WORKING,0,4,2505.88
0,2505.88,2,WORKING,0,0,2505.88
0,2515.96,7,WORKING,0,0,2515.96
0,2515.96,6,WORKING,4,0,2515.96
0,2515.96,5,WORKING,3,4,2515.96
0,2517.25,10,STARVED,0,0,2517.25
0,2517.25,11,WORKING,0,0,2517.25
0,2523.29,4,WORKING,3,4,2523.29
0,2526.54,9,STARVED,0,0,2526.54
0,2526.54,10,WORKING,0,0,2526.54
0,2540.58,0,WORKING,3,2,2540.58
0,2542.92,8,STARVED,0,0,2542.92
0,2542.92,9,WORKING,0,0,2542.92
0,2551.31,1,WORKING,1,1,2551.31
0,2556.6,5,BLOCKED,4,4,2556.6
0,2557.46,3,STARVED,0,4,2557.46
0,2557.86,3,WORKING,0,4,2557.86
0,2557.86,2,WORKING,0,0,2557.86
0,2562.76,11,STARVED,0,0,2562.76
0,2573.91,7,STARVED,0,0,2573.91
0,2573.91,8,WORKING,0,0,2573.91
0,2583.3,0,WORKING,3,2,2583.3
0,2589.48,10,STARVED,0,0,2589.48
0,2589.48,11,WORKING,0,0,2589.48
0,2592.72,9,STARVED,0,0,2592.72
0,2592.72,10,WORKING,0,0,2592.72
0,2594.05,7,WORKING,0,0,2594.05
0,2594.05,6,WORKING,4,0,2594.05
0,2594.05,5,WORKING,3,4,2594.05
0,2597.02,2,STARVED,0,1,2597.02
0,2598.04,4,WORKING,3,4,2598.04
0,2605.2,2,WORKING,0,1,2605.2
0,2605.2,1,WORKING,1,0,2605.2
0,2608.79,3,WORKING,0,4,2608.79
0,2632.6,0,WORKING,3,2,2632.6
0,2634.56,8,STARVED,0,0,2634.56
0,2634.56,9,WORKING,0,0,2634.56
0,2637.2,6,WORKING,3,1,2637.2
0,2640.01,11,STARVED,0,0,2640.01
0,2647.7,10,STARVED,0,0,2647.7
0,2647.7,11,WORKING,0,0,2647.7
0,2648.93,8,WORKING,0,0,2648.93
0,2648.93,7,WORKING,0,0,2648.93
0,2648.94,2,STARVED,0,1,2648.94
0,2654.25,3,BLOCKED,1,4,2654.25
0,2658.49,5,WORKING,3,4,2658.49
0,2664.76,2,WORKING,0,1,2664.76
0,2664.76,1,WORKING,1,0,2664.76
0,2667.16,4,WORKING,4,4,2667.16
0,2667.16,3,WORKING,0,4,2667.16
0,2677.7,0,WORKING,3,2,2677.7
0,2692.36,11,STARVED,0,0,2692.36
0,2695.31,2,STARVED,0,1,2695.31
0,2696.17,9,STARVED,0,0,2696.17
0,2696.17,10,WORKING,0,0,2696.17
0,2700.55,8,STARVED,0,0,2700.55
0,2700.55,9,WORKING,0,0,2700.55
0,2701.94,7,STARVED,0,0,2701.94
0,2701.94,8,WORKING,0,0,2701.94
0,2702.73,3,BLOCKED,1,4,2702.73
0,2716.42,5,BLOCKED,4,4,2716.42
0,2724.55,7,WORKING,0,0,2724.55
0,2724.55,6,WORKING,4,0,2724.55
0,2724.55,5,WORKING,3,4,2724.55
0,2725.35,2,WORKING,0,1,2725.35
0,2725.35,1,WORKING,1,0,2725.35
0,2728.76,0,WORKING,3,2,2728.76
0,2734.89,4,WORKING,4,4,2734.89
0,2734.89,3,WORKING,0,4,2734.89
0,2740.2,10,STARVED,0,0,2740.2
0,2740.2,11,WORKING,0,0,2740.2
0,2755.6,8,STARVED,0,1,2755.6
0,2756.4,10,WORKING,0,0,2756.4
0,2756.4,9,WORKING,0,0,2756.4
0,2765.3,7,STARVED,0,0,2765.3
0,2765.3,8,WORKING,0,0,2765.3
0,2770.52,7,WORKING,0,0,2770.52
0,2770.52,6,WORKING,3,0,2770.52
0,2772.7,2,STARVED,0,1,2772.7
0,2774.87,2,WORKING,0,1,2774.87
0,2774.87,1,WORKING,1,0,2774.87
0,2776.31,3,BLOCKED,1,4,2776.31
0,2785.5,5,WORKING,3,4,2785.5
0,2786.89,0,WORKING,3,2,2786.89
0,2789.49,4,WORKING,4,4,2789.49
0,2789.49,3,WORKING,0,4,2789.49
0,2796.91,11,STARVED,0,0,2796.91
0,2797.91,9,STARVED,0,1,2797.91
0,2810.05,11,WORKING,0,0,2810.05
0,2810.05,10,WORKING,0,0,2810.05
0,2813.02,8,STARVED,0,0,2813.02
0,2813.02,9,WORKING,0,0,2813.02
0,2814.76,7,STARVED,0,0,2814.76
0,2814.76,8,WORKING,0,0,2814.76
0,2823.57,2,STARVED,0,1,2823.57
0,2832.48,4,BLOCKED,4,4,2832.48
0,2833.12,5,BLOCKED,4,4,2833.12
0,2833.25,0,WORKING,3,3,2833.25
0,2840.07,7,WORKING,0,0,2840.07
0,2840.07,6,WORKING,4,0,2840.07
0,2840.07,5,WORKING,4,4,2840.07
0,2840.07,4,WORKING,3,4,2840.07
0,2840.23,2,WORKING,0,1,2840.23
0,2840.23,1,WORKING,2,0,2840.23
0,2841.76,3,WORKING,0,4,2841.76
0,2849.11,11,STARVED,0,0,2849.11
0,2854.28,9,STARVED,0,1,2854.28
0,2866.99,8,STARVED,0,0,2866.99
0,2866.99,9,WORKING,0,1,2866.99
0,2869.95,11,WORKING,0,0,2869.95
0,2869.95,10,WORKING,0,0,2869.95
0,2883.75,3,BLOCKED,0,4,2883.75
0,2886.95,0,WORKING,3,3,2886.95
0,2889.53,1,WORKING,2,1,2889.53
0,2895.28,7,STARVED,0,0,2895.28
0,2895.28,8,WORKING,0,0,2895.28
0,2895.65,5,BLOCKED,4,4,2895.65
0,2895.82,2,WORKING,0,1,2895.82
0,2905.6,4,BLOCKED,4,4,2905.6
0,2913.19,7,WORKING,0,0,2913.19
0,2913.19,6,WORKING,4,0,2913.19
0,2913.19,5,WORKING,4,4,2913.19
0,2913.19,4,WORKING,4,4,2913.19
0,2913.19,3,WORKING,0,4,2913.19
0,2916.2,9,STARVED,0,1,2916.2
0,2919.42,10,WORKING,0,1,2919.42
0,2922.22,11,WORKING,0,0,2922.22
0,2940.24,0,WORKING,3,3,2940.24
0,2943.38,1,WORKING,2,1,2943.38
0,2943.87,2,WORKING,0,1,2943.87
0,2948.01,8,STARVED,0,0,2948.01
0,2948.01,9,WORKING,0,0,2948.01
0,2956.37,7,STARVED,0,0,2956.37
0,2956.37,8,WORKING,0,0,2956.37
0,2961.37,3,BLOCKED,1,4,2961.37
0,2966.22,5,BLOCKED,4,4,2966.22
0,2973.26,11,STARVED,0,0,2973.26
0,2976.33,10,STARVED,0,0,2976.33
0,2976.33,11,WORKING,0,0,2976.33
0,2980.31,4,BLOCKED,4,4,2980.31
0,2986.53,9,STARVED,0,0,2986.53
0,2986.53,10,WORKING,0,0,2986.53
0,2990.16,1,WORKING,1,1,2990.16
0,2990.41,0,WORKING,3,2,2990.41
0,2993.11,7,WORKING,0,0,2993.11
0,2993.11,6,WORKING,4,0,2993.11
0,2993.11,5,WORKING,4,4,2993.11
0,2993.11,4,WORKING,4,4,2993.11
0,2993.11,3,WORKING,0,4,2993.11
0,2995.44,8,STARVED,0,0,2995.44
0,2995.44,9,WORKING,0,0,2995.44
0,2996.79,2,WORKING,0,1,2996.79
0,3017.29,11,STARVED,0,0,3017.29
0,3028.35,10,STARVED,0,0,3028.35
0,3028.35,11,WORKING,0,0,3028.35
0,3039.64,7,STARVED,0,0,3039.64
0,3039.64,8,WORKING,0,0,3039.64
0,3039.69,1,WORKING,1,1,3039.69
0,3040.49,5,BLOCKED,4,4,3040.49
0,3043.15,9,STARVED,0,0,3043.15
0,3043.15,10,WORKING,0,0,3043.15
0,3045.08,0,WORKING,3,2,3045.08
0,3049.76,2,WORKING,0,2,3049.76
0,3052.29,3,BLOCKED,2,4,3052.29
0,3056.21,7,WORKING,0,0,3056.21
0,3056.21,6,WORKING,4,0,3056.21
0,3056.21,5,WORKING,3,4,3056.21
0,3057.15,4,WORKING,4,4,3057.15
0,3057.15,3,WORKING,1,4,3057.15
0,3076.18,11,STARVED,0,0,3076.18
0,3091.76,1,WORKING,1,1,3091.76
0,3092.0,8,STARVED,0,0,3092.0
0,3092.0,9,WORKING,0,0,3092.0
0,3097.7,0,WORKING,3,2,3097.7
0,3100.47,7,STARVED,0,0,3100.47
0,3100.47,8,WORKING,0,0,3100.47
0,3104.09,2,WORKING,0,2,3104.09
0,3106.76,10,STARVED,0,0,3106.76
0,3106.76,11,WORKING,0,0,3106.76
0,3111.47,7,WORKING,0,0,3111.47
0,3111.47,6,WORKING,3,0,3111.47
0,3111.84,5,WORKING,3,4,3111.84
0,3113.1,3,BLOCKED,2,4,3113.1
0,3115.44,4,WORKING,4,4,3115.44
0,3115.44,3,WORKING,1,4,3115.44
0,3144.8,8,STARVED,0,1,3144.8
0,3144.99,10,WORKING,0,0,3144.99
0,3144.99,9,WORKING,0,0,3144.99
0,3145.15,1,WORKING,1,1,3145.15
0,3151.72,2,WORKING,0,2,3151.72
0,3151.75,0,WORKING,3,2,3151.75
0,3155.05,7,STARVED,0,0,3155.05
0,3155.05,8,WORKING,0,0,3155.05
0,3155.74,11,STARVED,0,0,3155.74
0,3166.59,3,BLOCKED,2,4,3166.59
0,3171.19,4,BLOCKED,4,4,3171.19
0,3171.74,5,BLOCKED,4,4,3171.74
0,3188.16,9,STARVED,0,1,3188.16
0,3196.62,7,WORKING,0,0,3196.62
0,3196.62,6,WORKING,4,0,3196.62
0,3196.62,5,WORKING,4,4,3196.62
0,3196.62,4,WORKING,4,4,3196.62
0,3196.62,3,WORKING,1,4,3196.62
0,3199.24,11,WORKING,0,0,3199.24
0,3199.24,10,WORKING,0,0,3199.24
0,3201.44,1,WORKING,1,1,3201.44
0,3201.63,8,STARVED,0,0,3201.63
0,3201.63,9,WORKING,0,0,3201.63
0,3202.27,2,WORKING,0,2,3202.27
0,3215.33,0,WORKING,3,2,3215.33
0,3241.73,3,BLOCKED,2,4,3241.73
0,3246.24,7,STARVED,0,0,3246.24
0,3246.24,8,WORKING,0,0,3246.24
0,3248.01,5,BLOCKED,4,4,3248.01
0,3250.91,2,STARVED,0,3,3250.91
0,3252.83,11,STARVED,0,0,3252.83
0,3256.28,2,WORKING,0,3,3256.28
0,3256.28,1,WORKING,1,0,3256.28
0,3257.42,10,STARVED,0,0,3257.42
0,3257.42,11,WORKING,0,0,3257.42
0,3257.42,0,WORKING,3,2,3257.42
0,3265.09,4,BLOCKED,4,4,3265.09
0,3266.12,9,STARVED,0,0,3266.12
0,3266.12,10,WORKING,0,0,3266.12
0,3289.7,8,STARVED,0,0,3289.7
0,3289.7,9,WORKING,0,0,3289.7
0,3294.66,7,WORKING,0,0,3294.66
0,3294.66,6,WORKING,4,0,3294.66
0,3294.66,5,WORKING,4,4,3294.66
0,3294.66,4,WORKING,4,4,3294.66
0,3294.66,3,WORKING,2,4,3294.66
0,3300.36,11,STARVED,0,0,3300.36
0,3303.06,0,WORKING,3,3,3303.06
0,3307.47,2,STARVED,0,3,3307.47
0,3311.68,2,WORKING,0,3,3311.68
0,3311.68,1,WORKING,2,0,3311.68
0,3329.13,10,STARVED,0,0,3329.13
0,3329.13,11,WORKING,0,0,3329.13
0,3335.31,7,STARVED,0,0,3335.31
0,3335.31,8,WORKING,0,0,3335.31
0,3342.16,9,STARVED,0,0,3342.16
0,3342.16,10,WORKING,0,0,3342.16
0,3344.34,5,BLOCKED,4,4,3344.34
0,3344.89,2,STARVED,0,4,3344.89
0,3346.41,3,BLOCKED,4,4,3346.41
0,3349.23,4,BLOCKED,4,4,3349.23
0,3360.08,0,WORKING,3,3,3360.08
0,3366.16,2,WORKING,0,4,3366.16
0,3366.16,1,WORKING,2,0,3366.16
0,3373.56,8,STARVED,0,0,3373.56
0,3373.56,9,WORKING,0,0,3373.56
0,3374.28,7,WORKING,0,0,3374.28
0,3374.28,6,WORKING,4,0,3374.28
0,3374.28,5,WORKING,4,4,3374.28
0,3374.28,4,WORKING,4,4,3374.28
0,3374.28,3,WORKING,3,4,3374.28
0,3375.06,11,STARVED,0,0,3375.06
0,3392.37,10,STARVED,0,0,3392.37
0,3392.37,11,WORKING,0,0,3392.37
0,3409.02,0,WORKING,3,3,3409.02
0,3415.29,2,STARVED,0,4,3415.29
0,3416.35,5,BLOCKED,4,4,3416.35
0,3417.21,3,BLOCKED,4,4,3417.21
0,3419.34,4,BLOCKED,4,4,3419.34
0,3422.86,2,WORKING,0,4,3422.86
0,3422.86,1,WORKING,2,0,3422.86
0,3425.53,9,STARVED,0,0,3425.53
0,3425.53,10,WORKING,0,0,3425.53
0,3433.64,7,STARVED,0,0,3433.64
0,3433.64,8,WORKING,0,0,3433.64
0,3435.85,7,WORKING,0,0,3435.85
0,3435.85,6,WORKING,4,0,3435.85
0,3435.85,5,WORKING,4,4,3435.85
0,3435.85,4,WORKING,4,4,3435.85
0,3435.85,3,WORKING,3,4,3435.85
0,3443.81,11,STARVED,0,0,3443.81
0,3458.9,0,WORKING,3,3,3458.9
0,3471.38,2,STARVED,0,4,3471.38
0,3477.66,2,WORKING,0,4,3477.66
0,3477.66,1,WORKING,2,0,3477.66
0,3482.53,7,STARVED,0,1,3482.53
0,3485.09,10,STARVED,0,0,3485.09
0,3485.09,11,WORKING,0,0,3485.09
0,3485.5,4,BLOCKED,4,4,3485.5
0,3486.27,9,WORKING,0,0,3486.27
0,3486.27,8,WORKING,0,0,3486.27
0,3486.85,3,BLOCKED,4,4,3486.85
0,3493.81,5,BLOCKED,4,4,3493.81
0,3511.97,7,WORKING,0,0,3511.97
0,3511.97,6,WORKING,4,0,3511.97
0,3511.97,5,WORKING,4,4,3511.97
0,3511.97,4,WORKING,4,4,3511.97
0,3511.97,3,WORKING,3,4,3511.97
0,3512.28,0,WORKING,3,3,3512.28
0,3522.32,2,STARVED,0,4,3522.32
0,3524.11,2,WORKING,0,4,3524.11
0,3524.11,1,WORKING,2,0,3524.11
0,3530.25,11,STARVED,0,0,3530.25
0,3538.99,8,STARVED,0,1,3538.99
0,3539.5,10,WORKING,0,0,3539.5
0,3539.5,9,WORKING,0,0,3539.5
0,3556.35,0,WORKING,3,3,3556.35
0,3556.52,5,BLOCKED,4,4,3556.52
0,3557.24,7,STARVED,0,0,3557.24
0,3557.24,8,WORKING,0,0,3557.24
0,3558.74,1,WORKING,2,1,3558.74
0,3559.04,3,BLOCKED,4,4,3559.04
0,3562.91,4,BLOCKED,4,4,3562.91
0,3575.87,2,BLOCKED,1,4,3575.87
0,3586.68,9,STARVED,0,1,3586.68
0,3586.73,11,WORKING,0,0,3586.73
0,3586.73,10,WORKING,0,0,3586.73
0,3592.9,7,WORKING,0,0,3592.9
0,3592.9,6,WORKING,4,0,3592.9
0,3592.9,5,WORKING,4,4,3592.9
0,3592.9,4,WORKING,4,4,3592.9
0,3592.9,3,WORKING,4,4,3592.9
0,3592.9,2,WORKING,0,4,3592.9
0,3595.87,8,STARVED,0,0,3595.87
0,3595.87,9,WORKING,0,0,3595.87
0,3601.25,1,WORKING,1,1,3601.25
0,3607.03,0,WORKING,3,2,3607.03
0,3624.47,6,WORKING,3,1,3624.47
0,3627.72,11,STARVED,0,0,3627.72
0,3638.27,10,STARVED,0,0,3638.27
0,3638.27,11,WORKING,0,0,3638.27
0,3640.13,2,BLOCKED,1,4,3640.13
0,3640.71,3,BLOCKED,4,4,3640.71
0,3643.12,5,WORKING,3,4,3643.12
0,3645.44,9,STARVED,0,0,3645.44
0,3645.44,10,WORKING,0,0,3645.44
0,3647.03,4,WORKING,4,4,3647.03
0,3647.03,3,WORKING,4,4,3647.03
0,3647.03,2,WORKING,0,4,3647.03
0,3649.16,8,WORKING,0,0,3649.16
0,3649.16,7,WORKING,0,0,3649.16
0,3653.84,0,WORKING,3,3,3653.84
0,3658.92,1,WORKING,2,1,3658.92
0,3682.62,3,BLOCKED,4,4,3682.62
0,3685.28,6,WORKING,3,1,3685.28
0,3689.38,11,STARVED,0,0,3689.38
0,3690.78,5,WORKING,3,4,3690.78
0,3691.76,10,STARVED,0,0,3691.76
0,3691.76,11,WORKING,0,0,3691.76
0,3699.48,2,BLOCKED,1,4,3699.48
0,3702.2,1,WORKING,1,2,3702.2
0,3704.7,4,WORKING,4,4,3704.7
0,3704.7,3,WORKING,4,4,3704.7
0,3704.7,2,WORKING,1,4,3704.7
0,3707.03,7,WORKING,0,1,3707.03
0,3709.93,0,WORKING,3,2,3709.93
0,3710.07,9,WORKING,0,0,3710.07
0,3710.07,8,WORKING,0,0,3710.07
0,3740.23,5,BLOCKED,4,4,3740.23
0,3745.89,4,BLOCKED,4,4,3745.89
0,3748.17,3,BLOCKED,4,4,3748.17
0,3750.2,11,STARVED,0,0,3750.2
0,3752.96,2,BLOCKED,1,4,3752.96
0,3754.06,7,STARVED,0,1,3754.06
0,3755.88,1,WORKING,1,2,3755.88
0,3756.45,7,WORKING,0,1,3756.45
0,3756.45,6,WORKING,4,0,3756.45
0,3756.45,5,WORKING,4,4,3756.45
0,3756.45,4,WORKING,4,4,3756.45
0,3756.45,3,WORKING,4,4,3756.45
0,3756.45,2,WORKING,1,4,3756.45
0,3759.6,8,WORKING,0,1,3759.6
0,3760.0,0,WORKING,3,2,3760.0
0,3760.27,10,WORKING,0,0,3760.27
0,3760.27,9,WORKING,0,0,3760.27
0,3794.03,5,BLOCKED,4,4,3794.03
0,3797.34,7,STARVED,0,1,3797.34
0,3805.87,3,BLOCKED,4,4,3805.87
0,3806.4,1,WORKING,1,2,3806.4
0,3810.76,8,WORKING,0,1,3810.76
0,3811.29,9,WORKING,0,1,3811.29
0,3811.78,2,BLOCKED,2,4,3811.78
0,3813.36,4,BLOCKED,4,4,3813.36
0,3816.37,11,WORKING,0,0,3816.37
0,3816.37,10,WORKING,0,0,3816.37
0,3820.46,0,WORKING,3,2,3820.46
0,3842.42,7,WORKING,0,0,3842.42
0,3842.42,6,WORKING,4,0,3842.42
0,3842.42,5,WORKING,4,4,3842.42
0,3842.42,4,WORKING,4,4,3842.42
0,3842.42,3,WORKING,4,4,3842.42
0,3842.42,2,WORKING,1,4,3842.42
0,3855.74,1,WORKING,1,2,3855.74
0,3856.2,11,STARVED,0,0,3856.2
0,3860.74,8,STARVED,0,1,3860.74
0,3863.07,9,WORKING,0,1,3863.07
0,3864.85,11,WORKING,0,0,3864.85
0,3864.85,10,WORKING,0,0,3864.85
0,3870.55,0,WORKING,3,2,3870.55
0,3875.71,7,STARVED,0,0,3875.71
0,3875.71,8,WORKING,0,0,3875.71
0,3889.1,5,BLOCKED,4,4,3889.1
0,3889.62,2,BLOCKED,2,4,3889.62
0,3892.32,3,BLOCKED,4,4,3892.32
0,3898.93,1,WORKING,1,3,3898.93
0,3906.97,7,WORKING,0,0,3906.97
0,3906.97,6,WORKING,4,0,3906.97
0,3906.97,5,WORKING,3,4,3906.97
0,3911.87,11,STARVED,0,0,3911.87
0,3913.34,9,STARVED,0,1,3913.34
0,3918.07,11,WORKING,0,0,3918.07
0,3918.07,10,WORKING,0,0,3918.07
0,3918.35,4,WORKING,4,4,3918.35
0,3918.35,3,WORKING,4,4,3918.35
0,3918.35,2,WORKING,2,4,3918.35
0,3926.64,8,STARVED,0,0,3926.64
0,3926.64,9,WORKING,0,0,3926.64
0,3929.04,0,WORKING,3,2,3929.04
0,3949.78,1,WORKING,1,3,3949.78
0,3955.4,7,STARVED,0,0,3955.4
0,3955.4,8,WORKING,0,0,3955.4
0,3958.78,5,BLOCKED,4,4,3958.78
0,3960.56,10,STARVED,0,1,3960.56
0,3962.58,4,BLOCKED,4,4,3962.58
0,3963.82,11,WORKING,0,0,3963.82
0,3965.47,2,BLOCKED,3,4,3965.47
0,3966.01,7,WORKING,0,0,3966.01
0,3966.01,6,WORKING,4,0,3966.01
0,3966.01,5,WORKING,4,4,3966.01
0,3966.01,4,WORKING,3,4,3966.01
0,3967.19,3,WORKING,4,4,3967.19
0,3967.19,2,WORKING,2,4,3967.19
0,3979.21,0,WORKING,3,2,3979.21
0,3986.49,9,STARVED,0,0,3986.49
0,3986.49,10,WORKING,0,0,3986.49
0,3995.5,8,STARVED,0,0,3995.5
0,3995.5,9,WORKING,0,0,3995.5
0,3998.26,1,WORKING,1,3,3998.26
0,4009.26,5,BLOCKED,4,4,4009.26
0,4010.52,2,BLOCKED,3,4,4010.52
0,4012.2,11,STARVED,0,0,4012.2
0,4012.54,7,STARVED,0,0,4012.54
0,4012.54,8,WORKING,0,0,4012.54
0,4014.16,3,BLOCKED,4,4,4014.16
0,4020.72,4,BLOCKED,4,4,4020.72
0,4034.37,0,WORKING,3,2,4034.37
0,4036.54,7,WORKING,0,0,4036.54
0,4036.54,6,WORKING,4,0,4036.54
0,4036.54,5,WORKING,4,4,4036.54
0,4036.54,4,WORKING,4,4,4036.54
0,4036.54,3,WORKING,4,4,4036.54
0,4036.54,2,WORKING,2,4,4036.54
0,4038.99,10,STARVED,0,0,4038.99
0,4038.99,11,WORKING,0,0,4038.99
0,4047.76,9,STARVED,0,0,4047.76
0,4047.76,10,WORKING,0,0,4047.76
0,4057.5,1,WORKING,1,3,4057.5
0,4063.7,8,STARVED,0,0,4063.7
0,4063.7,9,WORKING,0,0,4063.7
0,4077.16,7,STARVED,0,0,4077.16
0,4077.16,8,WORKING,0,0,4077.16
0,4082.3,0,WORKING,3,2,4082.3
0,4082.55,11,STARVED,0,0,4082.55
0,4089.09,5,BLOCKED,4,4,4089.09
0,4089.78,2,BLOCKED,3,4,4089.78
0,4089.82,10,STARVED,0,0,4089.82
0,4089.82,11,WORKING,0,0,4089.82
0,4091.21,7,WORKING,0,0,4091.21
0,4091.21,6,WORKING,4,0,4091.21
0,4091.21,5,WORKING,3,4,4091.21
0,4093.46,3,BLOCKED,4,4,4093.46
0,4095.97,4,WORKING,4,4,4095.97
0,4095.97,3,WORKING,4,4,4095.97
0,4095.97,2,WORKING,2,4,4095.97
0,4104.57,9,STARVED,0,0,4104.57
0,4104.57,10,WORKING,0,0,4104.57
0,4107.72,1,WORKING,1,3,4107.72
0,4131.0,2,BLOCKED,3,4,4131.0
0,4131.02,11,STARVED,0,0,4131.02
0,4133.77,8,STARVED,0,0,4133.77
0,4133.77,9,WORKING,0,0,4133.77
0,4134.96,7,STARVED,0,0,4134.96
0,4134.96,8,WORKING,0,0,4134.96
0,4144.01,0,WORKING,3,2,4144.01
0,4145.31,3,BLOCKED,4,4,4145.31
0,4145.78,1,WORKING,1,4,4145.78
0,4152.36,4,BLOCKED,4,4,4152.36
0,4154.67,10,STARVED,0,0,4154.67
0,4154.67,11,WORKING,0,0,4154.67
0,4155.82,5,BLOCKED,4,4,4155.82
0,4166.71,7,WORKING,0,0,4166.71
0,4166.71,6,WORKING,4,0,4166.71
0,4166.71,5,WORKING,4,4,4166.71
0,4166.71,4,WORKING,4,4,4166.71
0,4166.71,3,WORKING,4,4,4166.71
0,4166.71,2,WORKING,3,4,4166.71
0,4177.32,8,STARVED,0,1,4177.32
0,4189.69,0,WORKING,3,2,4189.69
0,4199.14,10,WORKING,0,0,4199.14
0,4199.14,9,WORKING,0,0,4199.14
0,4200.14,11,STARVED,0,0,4200.14
0,4202.57,1,WORKING,1,4,4202.57
0,4208.08,3,BLOCKED,4,4,4208.08
0,4208.52,5,BLOCKED,4,4,4208.52
0,4213.57,4,BLOCKED,4,4,4213.57
0,4215.25,2,BLOCKED,4,4,4215.25
0,4219.06,7,STARVED,0,0,4219.06
0,4219.06,8,WORKING,0,0,4219.06
0,4237.53,7,WORKING,0,0,4237.53
0,4237.53,6,WORKING,4,0,4237.53
0,4237.53,5,WORKING,4,4,4237.53
0,4237.53,4,WORKING,4,4,4237.53
0,4237.53,3,WORKING,4,4,4237.53
0,4237.53,2,WORKING,3,4,4237.53
0,4244.95,0,WORKING,3,2,4244.95
0,4247.95,10,STARVED,0,0,4247.95
0,4247.95,11,WORKING,0,0,4247.95
0,4248.86,9,STARVED,0,0,4248.86
0,4248.86,10,WORKING,0,0,4248.86
0,4262.05,1,WORKING,1,4,4262.05
0,4269.98,8,STARVED,0,0,4269.98
0,4269.98,9,WORKING,0,0,4269.98
0,4283.59,4,BLOCKED,4,4,4283.59
0,4283.76,5,BLOCKED,4,4,4283.76
0,4286.08,3,BLOCKED,4,4,4286.08
0,4291.57,7,STARVED,0,0,4291.57
0,4291.57,8,WORKING,0,0,4291.57
0,4291.61,2,BLOCKED,4,4,4291.61
0,4294.13,11,STARVED,0,0,4294.13
0,4294.48,0,WORKING,3,2,4294.48
0,4296.19,7,WORKING,0,0,4296.19
0,4296.19,6,WORKING,4,0,4296.19
0,4296.19,5,WORKING,4,4,4296.19
0,4296.19,4,WORKING,4,4,4296.19
0,4296.19,3,WORKING,4,4,4296.19
0,4296.19,2,WORKING,3,4,4296.19
0,4299.87,10,STARVED,0,0,4299.87
0,4299.87,11,WORKING,0,0,4299.87
0,4319.86,1,WORKING,1,4,4319.86
0,4320.82,9,STARVED,0,0,4320.82
0,4320.82,10,WORKING,0,0,4320.82
0,4340.24,3,BLOCKED,4,4,4340.24
0,4340.68,0,WORKING,3,2,4340.68
0,4344.48,8,STARVED,0,0,4344.48
0,4344.48,9,WORKING,0,0,4344.48
0,4347.35,7,STARVED,0,0,4347.35
0,4347.35,8,WORKING,0,0,4347.35
0,4349.81,11,STARVED,0,0,4349.81
0,4353.49,2,BLOCKED,4,4,4353.49
0,4366.36,5,BLOCKED,4,4,4366.36
0,4366.86,1,BLOCKED,2,4,4366.86
0,4372.09,4,BLOCKED,4,4,4372.09
0,4379.1,10,STARVED,0,0,4379.1
0,4379.1,11,WORKING,0,0,4379.1
0,4380.89,0,WORKING,3,3,4380.89
0,4382.88,7,WORKING,0,0,4382.88
0,4382.88,6,WORKING,4,0,4382.88
0,4382.88,5,WORKING,4,4,4382.88
0,4382.88,4,WORKING,4,4,4382.88
0,4382.88,3,WORKING,4,4,4382.88
0,4382.88,2,WORKING,4,4,4382.88
0,4382.88,1,WORKING,2,4,4382.88
0,4391.29,9,STARVED,0,0,4391.29
0,4391.29,10,WORKING,0,0,4391.29
0,4395.84,8,STARVED,0,0,4395.84
0,4395.84,9,WORKING,0,0,4395.84
0,4419.72,7,STARVED,0,0,4419.72
0,4419.72,8,WORKING,0,0,4419.72
0,4421.65,1,BLOCKED,2,4,4421.65
0,4423.94,5,BLOCKED,4,4,4423.94
0,4425.13,3,BLOCKED,4,4,4425.13
0,4429.89,0,WORKING,3,3,4429.89
0,4432.54,4,BLOCKED,4,4,4432.54
0,4434.42,2,BLOCKED,4,4,4434.42
0,4437.77,11,STARVED,0,0,4437.77
0,4451.19,9,STARVED,0,1,4451.19
0,4451.35,11,WORKING,0,0,4451.35
0,4451.35,10,WORKING,0,0,4451.35
0,4466.4,7,WORKING,0,0,4466.4
0,4466.4,6,WORKING,4,0,4466.4
0,4466.4,5,WORKING,4,4,4466.4
0,4466.4,4,WORKING,4,4,4466.4
0,4466.4,3,WORKING,4,4,4466.4
0,4466.4,2,WORKING,4,4,4466.4
0,4466.4,1,WORKING,2,4,4466.4
0,4466.61,8,STARVED,0,0,4466.61
0,4466.61,9,WORKING,0,0,4466.61
0,4481.52,0,WORKING,3,3,4481.52
0,4498.58,11,STARVED,0,0,4498.58
0,4500.91,2,BLOCKED,4,4,4500.91
0,4509.36,9,STARVED,0,1,4509.36
