session_id,unit_id,response,defect_occurred_at,defect_caught_at,S0_humidity,S0_pressure,S0_temperature,S0_torque,S0_vibration,S1_humidity,S1_pressure,S1_temperature,S1_torque,S1_vibration,S2_humidity,S2_pressure,S2_temperature,S2_torque,S2_vibration,S3_humidity,S3_pressure,S3_temperature,S3_torque,S3_vibration,S5_humidity,S5_pressure,S5_temperature,S5_torque,S5_vibration,S6_humidity,S6_pressure,S6_temperature,S6_torque,S6_vibration,S7_humidity,S7_pressure,S7_temperature,S7_torque,S7_vibration,S8_humidity,S8_pressure,S8_temperature,S8_torque,S8_vibration,S10_humidity,S10_pressure,S10_temperature,S10_torque,S10_vibration,S11_humidity,S11_pressure,S11_temperature,S11_torque,S11_vibration
0,54,0,,,49.7138,29.6681,72.5774,52.4314,0.2493,44.3079,33.0245,72.2148,52.2273,0.2247,46.4589,25.7171,70.844,49.6644,0.2191,43.6138,30.9116,76.9387,59.3281,0.356,42.5994,25.8703,68.8208,50.6597,0.2179,44.9725,31.303,67.9154,48.4698,0.1807,47.1519,27.2359,71.7148,47.6568,0.1511,41.3675,27.5651,69.4149,49.6932,0.2316,48.7324,31.858,69.6744,48.7512,0.2129,43.0501,31.3652,72.9691,49.7699,0.234
0,55,0,,,48.1373,28.2037,70.4709,49.5295,0.1769,44.419,31.1258,70.8077,49.2912,0.148,46.1475,27.7589,72.726,48.1871,0.21,45.2964,31.0715,81.194,59.4848,0.2876,41.5738,27.3413,69.48,51.6795,0.1977,44.6259,29.134,68.1756,46.7609,0.1797,47.1593,31.4928,68.8407,52.2689,0.1815,41.1489,28.5709,67.8236,51.8642,0.1834,47.7853,31.1646,65.7094,50.0859,0.2782,42.9084,30.5213,69.1561,50.0777,0.2268
0,56,0,,,46.629,29.9174,70.424,52.7907,0.2253,44.2258,28.1473,69.3066,50.3575,0.1764,45.0214,29.71,71.1903,51.7875,0.2256,43.7503,29.3941,75.7107,56.2989,0.3191,45.1482,29.2128,65.2088,48.146,0.2199,44.5966,30.8458,69.4784,49.021,0.2237,47.64,27.7455,73.3906,49.3761,0.2172,42.9644,28.2222,68.3437,50.379,0.1784,45.5306,29.6351,68.7477,51.965,0.1433,41.0501,34.7412,66.9255,51.0642,0.2296
0,57,0,,,46.8285,31.4454,69.5511,50.4562,0.2122,43.4953,30.5299,72.2268,47.9726,0.1958,45.5792,27.5093,72.5326,50.2285,0.1579,42.5903,29.3388,72.6078,50.6021,0.2684,44.5903,31.6746,70.7758,50.2628,0.2007,44.5817,30.1778,71.6845,50.1346,0.2561,46.5548,28.1086,65.8238,49.5903,0.1637,41.8591,33.7028,67.6409,48.5541,0.1859,44.4539,28.9474,69.3966,50.2561,0.232,39.1173,32.1392,70.3541,50.6058,0.1784
0,58,0,,,45.6223,28.8066,66.9455,49.7186,0.1557,44.829,27.4802,71.0433,50.5468,0.1773,46.6653,28.8475,71.6959,48.6372,0.2167,43.0441,31.0075,74.1843,54.5211,0.2277,42.6931,29.4105,73.2035,50.6186,0.2162,44.2438,30.1501,67.5793,49.6129,0.1812,44.9024,29.2012,63.9465,49.4255,0.1803,40.9026,28.5256,67.1905,48.5246,0.2006,43.8782,31.0,67.5199,51.7257,0.1708,41.1917,28.4524,67.6415,50.4254,0.2088
0,59,0,,,46.5751,30.0819,68.861,48.9729,0.2086,46.8474,32.6052,67.7776,50.1858,0.2037,46.6082,27.3557,69.889,48.2355,0.2438,43.7118,31.572,71.8724,50.8227,0.2144,44.1835,29.8379,72.2593,50.0781,0.1708,43.9658,30.2923,68.337,49.3075,0.2205,46.8153,31.5972,68.7597,48.7389,0.2065,41.3002,26.8751,67.4918,49.6823,0.1502,42.9054,27.9187,70.1521,50.5033,0.2131,41.775,33.5341,68.6852,50.8367,0.2194
0,60,0,,,46.4492,29.0835,72.6664,49.7894,0.2339,46.5347,29.0884,72.6799,49.6379,0.2155,44.8403,27.9826,68.0243,54.2362,0.2225,43.4073,28.7879,70.2479,49.3853,0.1858,42.9302,31.7322,69.7966,51.5708,0.2388,41.727,26.9376,67.6217,51.2906,0.1595,45.0636,30.3277,74.9172,51.0735,0.2011,43.9787,30.4927,69.751,46.7412,0.1645,42.0235,27.1429,71.722,51.2513,0.1791,44.0621,33.6768,71.7977,46.6675,0.1857
0,61,0,,,45.5692,31.8613,71.2783,50.4785,0.2485,45.4973,30.3214,70.9079,48.1352,0.2202,46.3392,29.3887,71.058,49.0168,0.2154,45.0673,28.0764,72.8819,48.9197,0.1943,42.0563,29.5437,72.1425,52.6963,0.2088,42.6172,28.211,67.3425,49.0221,0.1846,43.7454,30.6227,66.3509,49.1688,0.1585,43.0606,30.3809,72.3362,51.1381,0.218,41.2032,29.2953,68.9763,50.0562,0.2752,44.2698,27.4968,66.7939,51.349,0.1986
0,62,0,,,45.5064,28.1178,68.1718,48.977,0.2045,46.1977,29.9291,68.2073,50.2683,0.1973,45.539,32.8558,69.1207,48.9842,0.1842,45.9191,28.752,70.5956,51.5407,0.1436,40.9938,38.0872,71.5817,48.7696,0.2169,42.9473,28.7235,67.0803,49.9667,0.2022,43.9769,33.7184,75.0053,48.226,0.2193,42.5283,28.4331,71.6082,48.3836,0.2109,40.991,30.2117,72.2361,50.6049,0.185,44.5231,27.8081,69.55,49.0981,0.2305
0,63,0,,,45.2387,29.2051,71.4518,46.8426,0.1591,46.0837,27.7354,69.3338,48.186,0.198,44.4734,26.123,69.9176,50.2981,0.2291,45.2339,30.4977,67.3578,51.1123,0.2416,40.0577,33.625,72.5727,48.8127,0.1713,41.4295,28.1224,69.0924,50.5406,0.1995,42.8629,32.1987,72.323,52.4136,0.1765,42.617,30.1495,73.53,55.0573,0.2525,41.3697,33.5862,68.5696,54.9593,0.1892,44.5926,31.5659,71.0904,52.8771,0.2007
0,64,0,,,46.3437,31.6125,71.8817,51.9076,0.1923,45.4393,27.0734,68.9278,48.2031,0.1936,45.2691,30.2498,74.9218,51.2151,0.2063,44.4747,28.822,70.1781,51.9229,0.176,40.8062,30.826,71.5303,51.6774,0.2083,42.2651,28.865,69.4855,51.9353,0.2124,42.4019,31.2638,72.1219,51.8601,0.2016,44.4785,29.9591,69.9584,49.286,0.1929,42.6896,29.295,68.2551,51.1772,0.1979,44.1992,27.7442,67.6123,49.7981,0.1691
0,65,0,,,45.693,28.5572,67.4209,49.3172,0.1922,46.4616,30.8204,70.52,47.4957,0.2004,45.5365,31.6608,69.76,50.7183,0.2073,42.9187,30.407,67.7773,49.266,0.2031,40.4773,33.6709,70.9463,50.1269,0.2338,41.5087,32.4019,64.8404,50.6964,0.2,42.0219,27.3409,70.4591,49.3039,0.1822,44.5939,30.8285,69.4139,50.6169,0.1874,43.9319,30.8868,67.9234,49.8245,0.1638,42.4732,27.7847,68.7644,50.0641,0.1905
0,66,0,,,44.953,28.5379,73.8364,51.6988,0.2271,46.7407,30.6173,70.118,49.736,0.1838,45.9041,30.2522,71.8177,52.7062,0.2039,44.1149,30.6626,67.3059,50.4936,0.1743,40.3091,29.1647,72.1248,52.7049,0.2093,41.838,28.7382,66.2052,49.2995,0.1984,42.1547,32.9996,70.9872,51.0199,0.2341,45.3565,27.8754,65.6436,46.8602,0.1781,44.7381,27.8787,67.1248,50.1895,0.1776,43.6688,32.0534,67.3494,51.7593,0.2568
0,67,0,,,45.28,28.2257,70.4393,48.4131,0.124,46.6835,31.5275,69.8129,50.304,0.2049,45.0855,31.0348,69.4426,49.1805,0.1518,44.8484,28.4872,70.972,47.3907,0.2303,40.293,33.1844,74.1994,48.903,0.1402,40.2886,31.6493,71.6659,52.2456,0.2025,42.6205,28.6381,72.8709,48.4092,0.2127,44.9244,31.5345,70.6236,50.0048,0.2022,43.9519,31.0436,71.0329,51.1558,0.2117,43.3415,28.8991,68.4843,52.2953,0.2305
0,68,0,,,45.3667,33.6635,70.481,50.1966,0.1944,47.1972,33.916,72.4294,49.7743,0.1899,46.8112,28.058,69.7819,50.3248,0.1961,43.7888,27.8478,70.9545,48.6089,0.2207,41.5479,28.352,72.4897,50.9246,0.1862,40.298,28.5568,68.6489,53.2488,0.2096,41.1191,28.0452,69.1366,50.7028,0.1843,44.8073,31.9394,69.3507,49.6881,0.2017,44.0781,30.7571,71.1442,49.6493,0.1388,44.7583,29.2305,73.711,51.6278,0.2529
0,69,0,,,45.071,30.9357,73.1012,49.3354,0.1848,46.4372,26.7268,69.4434,51.5761,0.2112,47.0476,26.5736,70.8569,50.027,0.1932,44.1287,30.8662,65.4739,50.9192,0.2336,42.606,29.3597,72.8316,49.4727,0.2208,40.7017,31.0897,67.6356,51.1232,0.2202,42.7502,31.8535,66.8672,49.0577,0.2135,46.4469,28.7732,71.8494,48.9999,0.2157,43.9533,29.7312,69.1638,50.5729,0.155,46.2894,31.5797,72.07,56.2832,0.2746
0,70,0,,,44.8399,29.3611,68.7803,47.6641,0.1732,45.9704,31.0691,68.7434,48.1356,0.2043,47.6373,29.4603,65.4114,45.4682,0.1628,43.1753,29.2003,68.5818,50.0371,0.2071,40.5008,29.6263,68.5667,51.2382,0.2609,39.0176,32.513,72.2643,50.0462,0.1518,42.2343,32.1385,70.4321,51.0439,0.1962,44.9271,29.7722,66.748,50.9521,0.1928,44.5999,28.7952,69.7499,48.5245,0.2347,47.3006,31.5174,75.7573,54.6102,0.3306
0,71,0,,,45.7673,32.8228,68.6801,49.5264,0.211,46.309,33.4938,69.706,51.4713,0.175,48.1987,26.8049,68.3726,53.5227,0.1852,42.7574,28.7558,65.4455,48.0239,0.1893,42.0267,29.4665,67.1821,52.3694,0.1698,40.1281,28.6053,73.3378,52.2881,0.1508,43.4356,28.0771,67.323,49.5301,0.2048,45.971,32.4871,69.466,52.278,0.1954,44.3315,29.2872,67.3439,51.1613,0.2326,45.3991,27.4078,73.6097,58.9437,0.3499
0,72,0,,,44.7653,31.3167,70.691,52.2352,0.2274,46.3282,30.6855,71.647,47.4717,0.1676,47.164,28.8698,70.497,49.1229,0.2285,44.734,28.6893,69.3185,49.1031,0.179,43.3601,26.7298,71.6257,49.9809,0.2175,40.0231,31.1458,70.4438,50.7441,0.2213,42.6816,31.5147,70.0814,49.871,0.2203,44.6083,27.3306,69.0746,50.7492,0.1623,46.5854,27.4114,67.9247,52.0806,0.1711,45.2381,32.8274,72.5485,55.8142,0.3287
0,73,0,,,44.6815,27.2595,71.5497,50.6034,0.1855,46.3642,29.9293,67.4727,51.5291,0.212,48.358,30.7372,70.1289,48.1164,0.1716,44.96,33.1217,72.7271,49.8512,0.1669,42.7521,30.5254,68.6791,49.78,0.1088,40.8161,31.3107,66.4914,51.9416,0.221,41.7533,34.2511,71.5407,48.5616,0.192,45.0689,30.9777,67.6113,49.5145,0.1976,44.9529,31.3526,71.5038,48.3343,0.1784,44.5735,29.735,75.2857,55.8668,0.3178
0,74,0,,,45.4577,28.4516,68.3417,49.8326,0.1933,46.6514,27.6842,71.1552,52.674,0.1381,46.8102,28.0958,68.1925,50.9459,0.1931,45.9003,32.953,69.4025,50.9342,0.1826,43.5463,30.2916,68.8464,51.6514,0.1242,40.6541,28.799,69.2444,51.7509,0.2021,41.635,28.467,70.7695,47.6429,0.1625,44.6432,28.7022,68.8091,53.4928,0.2042,44.897,30.6453,68.9976,49.6526,0.2214,45.6544,32.453,74.6176,53.9515,0.3116
0,75,0,,,45.6689,31.065,70.2446,52.4291,0.169,47.793,31.1467,70.7047,51.5359,0.1722,48.1006,31.6379,70.0141,52.6857,0.2082,46.5802,28.607,69.5323,49.523,0.2309,46.8459,31.091,71.978,49.1676,0.1832,40.1374,28.6639,69.6385,50.7114,0.2365,42.1355,30.0289,67.7971,49.7723,0.2142,44.4774,27.4511,74.5362,46.8268,0.1824,44.567,30.4816,68.7561,51.8789,0.2099,46.2949,26.8099,75.6397,54.2753,0.2525
0,76,0,,,47.0485,34.9543,69.0255,48.0724,0.1848,46.5116,30.6252,71.4316,50.0679,0.274,46.0386,29.8253,72.6923,51.0372,0.1858,45.8533,31.9823,71.2711,47.0066,0.2043,47.0238,27.7127,68.1496,50.3241,0.2341,42.2794,31.2212,67.2773,50.8978,0.1878,42.7554,33.1865,73.3014,48.5632,0.2032,45.1436,29.3491,69.4142,48.7692,0.2322,44.8002,32.8778,70.803,48.5916,0.1858,46.3771,30.6793,71.5947,54.8563,0.2231
0,77,0,,,45.8123,29.3604,72.139,49.524,0.1806,47.4208,28.588,69.9994,49.6584,0.2044,45.2383,28.7547,67.1472,49.9771,0.1972,46.7974,30.3865,67.8106,49.6371,0.2321,47.2964,26.8779,71.2498,48.6486,0.2271,41.6042,27.4438,67.9386,49.7136,0.171,41.8721,31.853,71.1173,49.0084,0.1752,45.0371,28.665,66.6178,49.8124,0.1634,44.7822,29.8043,71.1479,49.7525,0.1928,47.2066,28.5468,68.3901,49.6324,0.2034
0,78,0,,,46.1577,31.6744,69.6409,51.7498,0.1714,47.3079,28.5508,66.3481,52.0775,0.1686,45.3403,29.6547,73.6236,50.7329,0.1908,44.0104,31.003,67.6938,49.5457,0.2165,47.0,28.0434,66.8146,49.0456,0.162,41.7849,29.8306,66.6238,53.7133,0.2279,42.9386,29.3032,70.4119,49.2915,0.2088,44.8393,31.4294,68.5865,50.7029,0.1796,44.5266,33.5779,71.9366,46.5591,0.2207,45.9158,29.797,68.488,49.6418,0.208
0,79,0,,,46.4145,27.0717,72.3961,48.5224,0.2097,47.5371,29.8005,68.8969,51.9502,0.2489,44.4519,31.135,69.9187,50.3196,0.1628,44.0997,28.6045,70.0654,51.1235,0.2159,47.4046,27.2342,66.0164,47.8965,0.2841,42.6879,28.7604,72.7812,50.4216,0.1464,43.8903,30.8451,68.8717,50.0218,0.184,45.8223,30.3632,68.8861,46.5362,0.1838,45.8217,27.576,69.2099,49.5072,0.1882,44.4299,31.2388,66.495,51.081,0.2157
0,80,0,,,44.2058,31.5545,74.6451,52.4426,0.255,46.8118,32.0685,71.2723,54.5148,0.1437,44.0566,31.7869,67.7875,49.5995,0.1842,45.5653,28.3757,68.9898,48.1047,0.1645,46.4198,34.996,72.4103,50.6303,0.1604,44.0457,29.7387,71.3293,49.8096,0.2078,44.6334,32.3567,71.5854,49.9315,0.2031,44.8231,27.3443,69.9541,48.0605,0.1799,45.3066,29.7348,69.5115,50.2607,0.1814,44.7382,31.8818,69.8247,49.9175,0.2172
0,81,0,,,45.7603,30.0409,71.5956,50.9552,0.2009,47.6366,29.2722,65.3823,48.5322,0.2056,44.0491,27.874,71.8245,50.2876,0.1957,46.097,30.9861,71.524,48.0594,0.1812,46.6181,29.0919,64.9483,49.517,0.1907,42.7423,31.7618,68.1543,50.4268,0.1937,44.4312,32.9347,68.9887,49.1751,0.2012,46.5129,31.5986,67.7602,48.8258,0.196,44.1482,30.853,67.4615,50.4073,0.1989,43.4599,31.0662,70.893,51.5529,0.2458
0,82,0,,,45.1851,26.7957,73.5214,51.5642,0.1694,46.4701,31.0181,70.539,50.4709,0.1454,42.4705,31.048,70.4731,51.6393,0.1391,45.8653,31.4234,74.1209,52.7699,0.1973,46.925,27.4754,71.9911,49.9653,0.2455,43.9102,28.3909,69.4047,47.7332,0.172,46.0484,29.9257,70.7786,49.3769,0.1787,46.0733,28.1758,70.2942,50.3876,0.1975,44.0915,31.2971,66.9852,53.2638,0.2693,42.6753,28.4624,68.4519,49.9853,0.2336
0,83,0,,,46.6401,30.7745,69.457,48.7882,0.2293,49.0408,29.1332,71.3677,51.1842,0.2415,41.7968,30.2069,70.8798,51.5838,0.1963,45.6566,29.383,69.6461,50.6882,0.2223,47.292,30.4976,70.7906,50.1824,0.2105,44.2032,30.459,69.5604,50.3233,0.1727,46.1785,31.3239,68.9528,48.7631,0.1768,46.7782,32.4581,68.1467,51.9859,0.1929,45.0581,31.5102,68.284,51.1743,0.1631,41.9399,33.1941,69.4764,49.7777,0.1908
0,84,0,,,46.3894,30.5134,69.2646,49.7253,0.246,49.6922,30.8792,70.8037,48.4238,0.2297,41.4358,27.5362,70.4226,49.7063,0.1827,47.9346,28.3638,68.9468,48.6985,0.1878,46.8109,30.725,70.6841,52.2287,0.1774,42.7293,31.2182,69.795,49.7873,0.1785,46.1019,29.0536,72.1735,50.4673,0.2198,45.8756,31.9314,69.3396,49.4808,0.134,44.9795,30.0424,71.6146,49.3399,0.2298,42.2173,28.3006,70.1994,49.2855,0.1437
0,85,0,,,45.9437,29.5658,70.2194,50.5494,0.2605,49.6533,29.3112,71.1646,50.9075,0.196,43.4032,27.6833,69.7245,50.1716,0.1872,48.371,30.5811,69.5064,50.2944,0.1539,46.1295,28.5013,70.9551,48.31,0.1978,40.2442,33.4777,73.0681,48.4019,0.188,47.7526,33.4616,70.8348,49.9789,0.2106,45.4804,29.0413,73.1675,50.5705,0.2092,44.6488,24.4947,69.6123,49.5573,0.1991,41.6741,30.9375,68.0954,47.1137,0.1758
0,86,0,,,45.2823,29.9453,71.136,54.4338,0.2279,48.2362,28.5519,70.8574,49.2186,0.1625,43.071,29.0086,70.0961,51.2892,0.1748,47.1334,29.3087,71.6646,51.3887,0.188,47.0408,30.4869,71.1074,50.2805,0.2413,40.9192,26.81,68.264,50.9068,0.1534,47.7062,28.345,76.343,51.073,0.1819,45.6596,26.8901,67.3533,50.0871,0.1845,45.8714,31.607,71.8044,49.4169,0.2226,42.7106,29.3234,68.8573,48.8829,0.1958
0,87,0,,,47.1953,27.3226,68.5609,48.547,0.2344,47.8706,30.3122,68.9005,50.96,0.2083,41.1138,29.2614,69.5267,47.1789,0.1752,47.0787,30.0567,69.762,48.8368,0.2221,45.6291,29.9642,73.7296,50.4714,0.1837,41.5829,31.8096,68.8878,50.6683,0.2002,46.886,28.5776,71.1489,49.0847,0.1656,45.5429,26.1488,67.1819,51.3853,0.1981,44.509,30.7362,68.5428,50.8811,0.2563,42.2572,24.5786,71.9201,49.6573,0.1897
0,88,0,,,47.2301,31.5601,66.4387,50.7154,0.1912,48.5545,32.3384,67.8876,49.4899,0.2381,43.6396,27.3498,67.6418,51.7793,0.2138,46.252,31.8674,72.3527,48.9396,0.1954,44.8051,30.4602,68.9299,51.5408,0.2064,41.9932,29.4677,69.8746,50.3118,0.2056,48.7904,31.1945,68.9852,48.1501,0.1791,44.9827,28.6003,69.7823,48.9381,0.1455,44.5024,28.4747,68.5897,50.0114,0.2621,43.0394,27.8869,71.1198,54.5031,0.2167
0,89,0,,,45.9683,33.5325,68.2023,50.7143,0.1865,48.3662,32.9203,64.045,47.6057,0.2432,43.1733,27.0246,74.1407,49.6181,0.1829,46.7898,29.2586,67.8308,50.6269,0.2042,43.8784,30.5292,71.9379,50.3809,0.261,41.7337,28.2304,70.4442,49.6564,0.1165,50.0401,28.5808,72.2177,51.4425,0.2267,45.2116,32.7577,69.3204,48.8555,0.1432,43.6809,29.1735,67.6757,49.1065,0.1973,45.0741,27.7567,69.242,49.6017,0.2171
0,90,0,,,44.5534,27.7622,68.3732,49.0557,0.1963,50.0698,30.2242,67.4667,49.594,0.222,43.9442,28.0551,68.107,48.6367,0.1481,47.2251,29.4826,70.55,51.1931,0.1891,44.9805,27.2902,69.4617,48.3889,0.2197,41.6221,29.1704,68.6316,49.337,0.2016,48.3186,28.3089,70.5436,50.3369,0.1719,45.2912,29.6952,71.6202,48.9274,0.213,43.3749,30.776,65.6679,48.3324,0.1525,44.6607,31.3196,67.676,49.034,0.1882
0,91,0,,,42.6874,29.9706,68.4658,50.027,0.2528,48.6815,28.481,68.6474,50.0309,0.1859,44.5656,30.4611,71.7361,50.2158,0.1898,46.5017,33.5815,70.2277,51.8004,0.2508,45.0501,30.894,69.6012,49.2288,0.2456,41.8891,32.0259,69.4188,52.6343,0.21,48.0778,31.2511,67.175,50.9912,0.1941,45.8554,29.9971,69.0451,50.03,0.2118,42.5351,32.9385,67.9995,50.7224,0.196,46.8635,26.3703,71.2593,49.9272,0.191
0,92,0,,,44.2437,32.204,70.4583,47.1039,0.2529,48.9007,34.3276,70.8623,52.3665,0.223,44.1471,33.1619,67.4498,50.7076,0.1963,43.6647,30.5153,70.4275,48.8515,0.2297,45.6447,28.5957,74.6421,50.0455,0.1638,41.7344,26.1216,69.3703,49.1848,0.2279,48.4193,27.2459,66.011,51.4871,0.2026,46.7706,30.4147,69.61,50.6319,0.1686,42.8687,29.7402,71.4432,47.9148,0.1931,45.468,30.3262,69.2498,52.6678,0.158
0,93,0,,,44.4428,32.1026,69.7736,48.7162,0.2255,48.1935,27.7104,74.3398,49.6257,0.242,42.2009,31.3777,69.2914,51.0223,0.1992,46.3035,27.9918,70.5744,49.6544,0.2171,45.1311,30.1376,70.1374,49.2845,0.2038,42.122,28.4513,71.2697,52.8597,0.1843,46.3122,30.4694,70.4983,45.805,0.254,47.8059,31.4508,73.1627,50.573,0.2049,43.144,33.3335,71.7048,49.8079,0.2124,45.5167,30.2957,68.7305,51.6373,0.2047
0,94,0,,,44.7204,30.6601,71.0941,48.7316,0.2138,47.1488,29.942,69.0282,49.5123,0.18,42.7784,30.5882,70.1783,52.4794,0.2391,46.8265,26.6983,70.7413,50.5327,0.1918,45.493,29.0504,72.2245,48.0145,0.2132,42.1587,31.7844,67.5237,47.5234,0.1701,48.3506,29.0484,68.795,49.2494,0.1458,45.8394,28.7753,68.1834,49.0891,0.1884,41.2641,28.6942,69.4492,50.2795,0.1485,44.9118,29.6039,73.3349,49.6605,0.1606
0,95,0,,,46.0334,33.7773,73.6726,50.7389,0.2127,45.3888,32.2699,70.0377,50.7297,0.1759,42.6698,31.7596,71.1461,49.9238,0.1785,47.3806,31.2928,68.4123,49.3112,0.2293,45.5444,26.0411,66.758,49.0731,0.1967,45.2296,29.1796,74.7873,52.4129,0.2119,48.8152,30.9365,71.9493,52.649,0.274,46.9143,28.2662,73.7082,52.5668,0.2151,44.6225,29.1854,68.3886,46.2305,0.2231,44.8534,32.4906,67.6441,50.6035,0.1904
0,96,0,,,45.9661,29.1549,72.4686,49.2487,0.2114,46.5293,27.0317,69.2671,49.1365,0.1911,42.9486,33.4921,68.6087,50.2993,0.1739,47.0945,28.6949,69.5729,51.1275,0.2168,44.5811,31.052,69.9394,49.1136,0.1738,44.8447,34.4441,74.1338,48.9776,0.255,48.2195,28.3981,68.8399,51.0074,0.2073,44.9211,28.6196,73.4168,49.2189,0.236,42.8051,29.0243,69.1599,48.7401,0.2238,44.7697,30.6431,71.4197,50.882,0.2387
0,97,0,,,46.5708,28.5173,70.6142,50.2549,0.1703,47.1499,29.1277,68.3976,52.2891,0.1886,42.5745,27.818,73.2391,47.4624,0.2205,46.5249,30.9121,69.7055,49.3583,0.2387,45.2553,33.2607,70.0121,50.7274,0.1886,44.9147,28.3885,72.8595,49.9202,0.1935,46.2515,31.1818,72.2505,50.4496,0.1835,44.2357,32.6216,70.7482,50.2035,0.1398,43.4419,30.9412,67.7569,49.1155,0.2149,46.3731,30.7717,65.141,50.501,0.1999
0,98,0,,,46.8167,29.9418,69.4177,49.2208,0.1605,47.4847,32.2954,75.4436,51.2809,0.1855,43.7082,28.467,69.3528,48.8512,0.2245,46.1072,31.8656,67.7018,49.0934,0.2742,45.3713,28.279,68.6909,50.205,0.1541,43.8136,28.811,66.6153,51.5443,0.2234,46.4485,32.5298,67.2255,52.8487,0.1736,45.0958,32.4487,71.1072,50.1297,0.2235,43.8937,29.6541,73.3182,49.2471,0.206,47.3161,29.0567,70.7539,51.9113,0.2246
0,99,0,,,46.4617,27.4841,69.7933,50.2798,0.2051,48.3207,27.6411,69.3802,51.2212,0.2034,42.8,31.5727,70.1262,49.6576,0.2041,46.2233,32.0059,69.2686,49.7247,0.1761,45.2594,27.5403,67.3607,49.0668,0.1906,43.7049,30.4661,65.6075,50.9028,0.1685,45.2625,33.6631,71.716,51.1213,0.165,42.8451,24.7515,75.0637,56.3885,0.2874,45.9023,31.6573,71.234,48.1573,0.1221,47.4719,27.3008,69.701,50.9957,0.1712
0,100,0,,,45.6967,31.3615,68.4656,49.3586,0.2,48.3452,26.9982,67.8888,51.341,0.1978,42.325,32.8698,67.0564,53.1956,0.1514,46.6351,29.5655,71.3047,48.5581,0.2056,44.5032,27.1158,68.2952,49.4377,0.234,44.4121,29.4794,69.9499,48.007,0.1481,46.3201,27.4738,69.6044,47.8429,0.2324,45.4403,33.3208,69.8844,50.5444,0.1611,43.6309,28.6968,66.3383,51.3849,0.2111,47.8948,30.0159,67.6361,52.1315,0.1945
0,101,0,,,45.1397,35.3008,68.8485,51.6648,0.1668,48.3977,31.2626,67.5421,48.206,0.2103,42.8512,29.2081,67.8455,49.3379,0.2214,45.0698,32.173,71.2309,49.1469,0.1869,42.3565,26.2479,68.995,50.1736,0.1584,44.1733,29.3383,70.4696,48.4112,0.1821,44.5763,30.2878,69.8749,48.8964,0.1848,44.755,29.3321,68.5714,49.8569,0.2395,44.0636,28.9263,72.0003,48.7913,0.1896,47.512,28.9775,70.9204,51.352,0.1519
0,102,0,,,45.1484,30.1579,69.1138,50.9339,0.2467,46.4929,28.2845,70.0991,51.0131,0.2225,43.3601,27.3192,72.13,51.1076,0.166,45.1595,30.1824,67.2877,52.093,0.1906,42.598,30.1219,70.0978,50.9983,0.1549,45.168,26.8589,69.5188,54.1837,0.204,45.5949,30.0575,71.7459,49.9657,0.2146,45.5545,29.9688,68.218,49.9196,0.2001,43.5553,30.6861,67.0058,50.5388,0.1738,48.0221,31.4949,63.4459,49.0614,0.2262
0,103,0,,,46.0784,28.3914,68.4547,50.419,0.2031,46.6255,30.1179,72.2872,48.7144,0.2102,42.4853,29.0837,71.5996,50.5342,0.1994,45.9348,29.0586,68.3978,47.0711,0.2311,42.9323,29.2901,68.2199,48.0433,0.1863,46.7024,36.0065,67.9588,48.3065,0.2298,45.5524,30.5662,74.4648,48.3814,0.1879,44.5574,29.5309,68.5529,50.006,0.1974,44.7773,28.415,70.466,49.4504,0.1645,48.2587,31.976,72.0461,49.5283,0.2059
