session_id,t,station,channel,value,t_global
0,650.0,2,humidity,44.2652,650.0
0,650.0,3,torque,48.1707,650.0
0,650.0,3,vibration,0.199,650.0
0,650.0,3,temperature,66.5869,650.0
0,650.0,3,pressure,30.2026,650.0
0,650.0,3,humidity,47.9534,650.0
0,650.0,5,torque,51.3233,650.0
0,650.0,5,vibration,0.2302,650.0
0,650.0,5,temperature,67.8037,650.0
0,650.0,5,pressure,29.9645,650.0
0,650.0,5,humidity,49.614,650.0
0,650.0,6,torque,50.1744,650.0
0,650.0,6,vibration,0.2252,650.0
0,650.0,6,temperature,66.7515,650.0
0,650.0,6,pressure,27.5972,650.0
0,650.0,6,humidity,42.4744,650.0
0,650.0,7,torque,49.925,650.0
0,650.0,7,vibration,0.2202,650.0
0,650.0,7,temperature,69.6375,650.0
0,650.0,7,pressure,31.3339,650.0
0,650.0,7,humidity,43.42,650.0
0,650.0,8,torque,49.6507,650.0
0,650.0,8,vibration,0.1452,650.0
0,650.0,8,temperature,70.1293,650.0
0,650.0,8,pressure,27.801,650.0
0,650.0,8,humidity,46.5165,650.0
0,650.0,10,torque,47.7825,650.0
0,650.0,10,vibration,0.1494,650.0
0,650.0,10,temperature,69.5422,650.0
0,650.0,10,pressure,27.1409,650.0
0,650.0,10,humidity,44.2503,650.0
0,650.0,11,torque,51.758,650.0
0,650.0,11,vibration,0.2165,650.0
0,650.0,11,temperature,72.3664,650.0
0,650.0,11,pressure,31.6969,650.0
0,650.0,11,humidity,47.8079,650.0
0,660.0,0,torque,48.534,660.0
0,660.0,0,vibration,0.2117,660.0
0,660.0,0,temperature,67.508,660.0
0,660.0,0,pressure,30.2229,660.0
0,660.0,0,humidity,48.4844,660.0
0,660.0,1,torque,50.1877,660.0
0,660.0,1,vibration,0.2538,660.0
0,660.0,1,temperature,67.2498,660.0
0,660.0,1,pressure,30.0677,660.0
0,660.0,1,humidity,46.2924,660.0
0,660.0,2,torque,52.1413,660.0
0,660.0,2,vibration,0.2265,660.0
0,660.0,2,temperature,71.2692,660.0
0,660.0,2,pressure,29.9175,660.0
0,660.0,2,humidity,45.061,660.0
0,660.0,3,torque,49.5373,660.0
0,660.0,3,vibration,0.2167,660.0
0,660.0,3,temperature,71.0285,660.0
0,660.0,3,pressure,30.3077,660.0
0,660.0,3,humidity,47.6601,660.0
0,660.0,5,torque,47.5269,660.0
0,660.0,5,vibration,0.1901,660.0
0,660.0,5,temperature,69.4862,660.0
0,660.0,5,pressure,34.9973,660.0
0,660.0,5,humidity,48.145,660.0
0,660.0,6,torque,49.8101,660.0
0,660.0,6,vibration,0.1448,660.0
0,660.0,6,temperature,70.4075,660.0
0,660.0,6,pressure,28.2015,660.0
0,660.0,6,humidity,43.1296,660.0
0,660.0,7,torque,49.2294,660.0
0,660.0,7,vibration,0.1993,660.0
0,660.0,7,temperature,72.1322,660.0
0,660.0,7,pressure,30.0183,660.0
0,660.0,7,humidity,43.0954,660.0
0,660.0,8,torque,50.7538,660.0
0,660.0,8,vibration,0.2191,660.0
0,660.0,8,temperature,70.4455,660.0
0,660.0,8,pressure,25.0541,660.0
0,660.0,8,humidity,46.4809,660.0
0,660.0,10,torque,48.9268,660.0
0,660.0,10,vibration,0.2413,660.0
0,660.0,10,temperature,71.3116,660.0
0,660.0,10,pressure,30.5171,660.0
0,660.0,10,humidity,44.4213,660.0
0,660.0,11,torque,48.8374,660.0
0,660.0,11,vibration,0.196,660.0
0,660.0,11,temperature,68.2911,660.0
0,660.0,11,pressure,30.0171,660.0
0,660.0,11,humidity,47.9066,660.0
0,670.0,0,torque,47.4499,670.0
0,670.0,0,vibration,0.193,670.0
0,670.0,0,temperature,73.4888,670.0
0,670.0,0,pressure,28.0134,670.0
0,670.0,0,humidity,47.3557,670.0
0,670.0,1,torque,45.9083,670.0
0,670.0,1,vibration,0.2068,670.0
0,670.0,1,temperature,71.3334,670.0
0,670.0,1,pressure,33.5849,670.0
0,670.0,1,humidity,45.3837,670.0
0,670.0,2,torque,50.0276,670.0
0,670.0,2,vibration,0.2277,670.0
0,670.0,2,temperature,69.2677,670.0
0,670.0,2,pressure,30.5482,670.0
0,670.0,2,humidity,44.6265,670.0
0,670.0,3,torque,48.3212,670.0
0,670.0,3,vibration,0.2357,670.0
0,670.0,3,temperature,68.0573,670.0
0,670.0,3,pressure,33.9845,670.0
0,670.0,3,humidity,48.3356,670.0
0,670.0,5,torque,48.1216,670.0
0,670.0,5,vibration,0.2259,670.0
0,670.0,5,temperature,69.6397,670.0
0,670.0,5,pressure,25.5528,670.0
0,670.0,5,humidity,49.1592,670.0
0,670.0,6,torque,50.8064,670.0
0,670.0,6,vibration,0.1829,670.0
0,670.0,6,temperature,67.694,670.0
0,670.0,6,pressure,30.2394,670.0
0,670.0,6,humidity,42.9568,670.0
0,670.0,7,torque,48.6499,670.0
0,670.0,7,vibration,0.1927,670.0
0,670.0,7,temperature,69.3921,670.0
0,670.0,7,pressure,29.1318,670.0
0,670.0,7,humidity,43.4967,670.0
0,670.0,8,torque,48.1579,670.0
0,670.0,8,vibration,0.1561,670.0
0,670.0,8,temperature,70.6801,670.0
0,670.0,8,pressure,26.1511,670.0
0,670.0,8,humidity,46.7257,670.0
0,670.0,10,torque,48.981,670.0
0,670.0,10,vibration,0.1448,670.0
0,670.0,10,temperature,68.483,670.0
0,670.0,10,pressure,30.4243,670.0
0,670.0,10,humidity,45.3721,670.0
0,670.0,11,torque,51.5051,670.0
0,670.0,11,vibration,0.2053,670.0
0,670.0,11,temperature,69.6169,670.0
0,670.0,11,pressure,32.3556,670.0
0,670.0,11,humidity,46.7384,670.0
0,680.0,0,torque,51.8988,680.0
0,680.0,0,vibration,0.1903,680.0
0,680.0,0,temperature,71.5392,680.0
0,680.0,0,pressure,32.2085,680.0
0,680.0,0,humidity,47.0947,680.0
0,680.0,1,torque,50.6559,680.0
0,680.0,1,vibration,0.1755,680.0
0,680.0,1,temperature,70.8702,680.0
0,680.0,1,pressure,28.7595,680.0
0,680.0,1,humidity,45.1899,680.0
0,680.0,2,torque,48.3102,680.0
0,680.0,2,vibration,0.2057,680.0
0,680.0,2,temperature,69.9863,680.0
0,680.0,2,pressure,30.3065,680.0
0,680.0,2,humidity,44.9972,680.0
0,680.0,3,torque,49.0642,680.0
0,680.0,3,vibration,0.2545,680.0
0,680.0,3,temperature,69.4242,680.0
0,680.0,3,pressure,25.5708,680.0
0,680.0,3,humidity,47.3755,680.0
0,680.0,5,torque,49.5229,680.0
0,680.0,5,vibration,0.233,680.0
0,680.0,5,temperature,74.3902,680.0
0,680.0,5,pressure,35.4965,680.0
0,680.0,5,humidity,48.1356,680.0
0,680.0,6,torque,46.0215,680.0
0,680.0,6,vibration,0.2339,680.0
0,680.0,6,temperature,69.3076,680.0
0,680.0,6,pressure,30.453,680.0
0,680.0,6,humidity,43.2555,680.0
0,680.0,7,torque,51.9791,680.0
0,680.0,7,vibration,0.2405,680.0
0,680.0,7,temperature,72.7721,680.0
0,680.0,7,pressure,31.2651,680.0
0,680.0,7,humidity,44.8216,680.0
0,680.0,8,torque,51.4173,680.0
0,680.0,8,vibration,0.1756,680.0
0,680.0,8,temperature,69.5255,680.0
0,680.0,8,pressure,26.5597,680.0
0,680.0,8,humidity,46.1811,680.0
0,680.0,10,torque,47.9513,680.0
0,680.0,10,vibration,0.2193,680.0
0,680.0,10,temperature,70.3084,680.0
0,680.0,10,pressure,29.7011,680.0
0,680.0,10,humidity,44.1052,680.0
0,680.0,11,torque,48.1178,680.0
0,680.0,11,vibration,0.1584,680.0
0,680.0,11,temperature,69.7552,680.0
0,680.0,11,pressure,27.9065,680.0
0,680.0,11,humidity,46.4275,680.0
0,690.0,0,torque,50.3312,690.0
0,690.0,0,vibration,0.1958,690.0
0,690.0,0,temperature,71.7768,690.0
0,690.0,0,pressure,27.9667,690.0
0,690.0,0,humidity,46.0774,690.0
0,690.0,1,torque,48.5767,690.0
0,690.0,1,vibration,0.2297,690.0
0,690.0,1,temperature,65.874,690.0
0,690.0,1,pressure,30.7549,690.0
0,690.0,1,humidity,45.8092,690.0
0,690.0,2,torque,48.5167,690.0
0,690.0,2,vibration,0.1548,690.0
0,690.0,2,temperature,71.5007,690.0
0,690.0,2,pressure,31.7012,690.0
0,690.0,2,humidity,45.4839,690.0
0,690.0,3,torque,50.841,690.0
0,690.0,3,vibration,0.1924,690.0
0,690.0,3,temperature,70.1578,690.0
0,690.0,3,pressure,30.0167,690.0
0,690.0,3,humidity,47.646,690.0
0,690.0,5,torque,51.0231,690.0
0,690.0,5,vibration,0.2278,690.0
0,690.0,5,temperature,65.9666,690.0
0,690.0,5,pressure,29.9097,690.0
0,690.0,5,humidity,48.4571,690.0
0,690.0,6,torque,50.823,690.0
0,690.0,6,vibration,0.1857,690.0
0,690.0,6,temperature,72.5534,690.0
0,690.0,6,pressure,30.3677,690.0
0,690.0,6,humidity,43.5434,690.0
0,690.0,7,torque,47.942,690.0
0,690.0,7,vibration,0.1632,690.0
0,690.0,7,temperature,68.7893,690.0
0,690.0,7,pressure,28.2238,690.0
0,690.0,7,humidity,43.1743,690.0
0,690.0,8,torque,48.7481,690.0
0,690.0,8,vibration,0.184,690.0
0,690.0,8,temperature,72.6934,690.0
0,690.0,8,pressure,29.0781,690.0
0,690.0,8,humidity,46.3329,690.0
0,690.0,10,torque,52.4317,690.0
0,690.0,10,vibration,0.1898,690.0
0,690.0,10,temperature,69.5865,690.0
0,690.0,10,pressure,26.2567,690.0
0,690.0,10,humidity,44.3867,690.0
0,690.0,11,torque,52.7681,690.0
0,690.0,11,vibration,0.1531,690.0
0,690.0,11,temperature,72.5062,690.0
0,690.0,11,pressure,31.565,690.0
0,690.0,11,humidity,47.5383,690.0
0,700.0,0,torque,49.2753,700.0
0,700.0,0,vibration,0.215,700.0
0,700.0,0,temperature,70.6338,700.0
0,700.0,0,pressure,33.3379,700.0
0,700.0,0,humidity,47.5227,700.0
0,700.0,1,torque,50.0381,700.0
0,700.0,1,vibration,0.1464,700.0
0,700.0,1,temperature,66.7751,700.0
0,700.0,1,pressure,31.6378,700.0
0,700.0,1,humidity,45.6439,700.0
0,700.0,2,torque,48.5692,700.0
0,700.0,2,vibration,0.2005,700.0
0,700.0,2,temperature,69.1295,700.0
0,700.0,2,pressure,31.6489,700.0
0,700.0,2,humidity,45.3042,700.0
0,700.0,3,torque,50.3672,700.0
0,700.0,3,vibration,0.2196,700.0
0,700.0,3,temperature,70.1309,700.0
0,700.0,3,pressure,31.7092,700.0
0,700.0,3,humidity,47.4628,700.0
0,700.0,5,torque,49.1966,700.0
0,700.0,5,vibration,0.2267,700.0
0,700.0,5,temperature,71.0962,700.0
0,700.0,5,pressure,31.0611,700.0
0,700.0,5,humidity,48.8064,700.0
0,700.0,6,torque,47.8332,700.0
0,700.0,6,vibration,0.1918,700.0
0,700.0,6,temperature,67.8782,700.0
0,700.0,6,pressure,29.8384,700.0
0,700.0,6,humidity,42.6018,700.0
0,700.0,7,torque,50.4003,700.0
0,700.0,7,vibration,0.1914,700.0
0,700.0,7,temperature,71.979,700.0
0,700.0,7,pressure,33.2489,700.0
0,700.0,7,humidity,44.2314,700.0
0,700.0,8,torque,49.9029,700.0
0,700.0,8,vibration,0.1623,700.0
0,700.0,8,temperature,66.4657,700.0
0,700.0,8,pressure,32.7096,700.0
0,700.0,8,humidity,46.2539,700.0
0,700.0,10,torque,51.0348,700.0
0,700.0,10,vibration,0.2409,700.0
0,700.0,10,temperature,66.594,700.0
0,700.0,10,pressure,26.5649,700.0
0,700.0,10,humidity,43.0264,700.0
0,700.0,11,torque,51.5847,700.0
0,700.0,11,vibration,0.2403,700.0
0,700.0,11,temperature,71.2699,700.0
0,700.0,11,pressure,30.0133,700.0
0,700.0,11,humidity,47.5679,700.0
0,710.0,0,torque,49.9402,710.0
0,710.0,0,vibration,0.2087,710.0
0,710.0,0,temperature,69.363,710.0
0,710.0,0,pressure,32.3069,710.0
0,710.0,0,humidity,48.0867,710.0
0,710.0,1,torque,48.7354,710.0
0,710.0,1,vibration,0.1922,710.0
0,710.0,1,temperature,70.4831,710.0
0,710.0,1,pressure,32.5661,710.0
0,710.0,1,humidity,45.1071,710.0
0,710.0,2,torque,48.9271,710.0
0,710.0,2,vibration,0.2456,710.0
0,710.0,2,temperature,70.0246,710.0
0,710.0,2,pressure,27.9648,710.0
0,710.0,2,humidity,44.8545,710.0
0,710.0,3,torque,50.2446,710.0
0,710.0,3,vibration,0.2023,710.0
0,710.0,3,temperature,70.524,710.0
0,710.0,3,pressure,30.13,710.0
0,710.0,3,humidity,46.8742,710.0
0,710.0,5,torque,50.8975,710.0
0,710.0,5,vibration,0.2058,710.0
0,710.0,5,temperature,68.8203,710.0
0,710.0,5,pressure,33.0196,710.0
0,710.0,5,humidity,49.0025,710.0
0,710.0,6,torque,49.5641,710.0
0,710.0,6,vibration,0.2189,710.0
0,710.0,6,temperature,70.4121,710.0
0,710.0,6,pressure,31.5915,710.0
0,710.0,6,humidity,43.8688,710.0
0,710.0,7,torque,49.5669,710.0
0,710.0,7,vibration,0.2034,710.0
0,710.0,7,temperature,68.7396,710.0
0,710.0,7,pressure,32.9762,710.0
0,710.0,7,humidity,43.3035,710.0
0,710.0,8,torque,50.2267,710.0
0,710.0,8,vibration,0.2085,710.0
0,710.0,8,temperature,69.5213,710.0
0,710.0,8,pressure,30.1357,710.0
0,710.0,8,humidity,45.8402,710.0
0,710.0,10,torque,53.5217,710.0
0,710.0,10,vibration,0.1713,710.0
0,710.0,10,temperature,73.4558,710.0
0,710.0,10,pressure,32.0495,710.0
0,710.0,10,humidity,45.5634,710.0
0,710.0,11,torque,52.5097,710.0
0,710.0,11,vibration,0.1243,710.0
0,710.0,11,temperature,71.6328,710.0
0,710.0,11,pressure,31.9097,710.0
0,710.0,11,humidity,47.5933,710.0
0,720.0,0,torque,49.4465,720.0
0,720.0,0,vibration,0.1645,720.0
0,720.0,0,temperature,70.623,720.0
0,720.0,0,pressure,27.3436,720.0
0,720.0,0,humidity,48.1282,720.0
0,720.0,1,torque,50.9299,720.0
0,720.0,1,vibration,0.2561,720.0
0,720.0,1,temperature,70.4823,720.0
0,720.0,1,pressure,28.6497,720.0
0,720.0,1,humidity,45.6453,720.0
0,720.0,2,torque,51.4421,720.0
0,720.0,2,vibration,0.2086,720.0
0,720.0,2,temperature,69.4019,720.0
0,720.0,2,pressure,34.0109,720.0
0,720.0,2,humidity,45.3398,720.0
0,720.0,3,torque,49.5096,720.0
0,720.0,3,vibration,0.177,720.0
0,720.0,3,temperature,67.9533,720.0
0,720.0,3,pressure,30.9692,720.0
0,720.0,3,humidity,47.0775,720.0
0,720.0,5,torque,48.242,720.0
0,720.0,5,vibration,0.1747,720.0
0,720.0,5,temperature,68.1635,720.0
0,720.0,5,pressure,30.3518,720.0
0,720.0,5,humidity,47.8928,720.0
0,720.0,6,torque,49.9873,720.0
0,720.0,6,vibration,0.2063,720.0
0,720.0,6,temperature,70.2895,720.0
0,720.0,6,pressure,32.6629,720.0
0,720.0,6,humidity,43.092,720.0
0,720.0,7,torque,47.6752,720.0
0,720.0,7,vibration,0.1841,720.0
0,720.0,7,temperature,66.2366,720.0
0,720.0,7,pressure,29.9941,720.0
0,720.0,7,humidity,43.441,720.0
0,720.0,8,torque,50.7527,720.0
0,720.0,8,vibration,0.1969,720.0
0,720.0,8,temperature,70.1481,720.0
0,720.0,8,pressure,26.0364,720.0
0,720.0,8,humidity,45.8024,720.0
0,720.0,10,torque,50.3855,720.0
0,720.0,10,vibration,0.217,720.0
0,720.0,10,temperature,65.0369,720.0
0,720.0,10,pressure,30.6211,720.0
0,720.0,10,humidity,44.564,720.0
0,720.0,11,torque,50.4158,720.0
0,720.0,11,vibration,0.1695,720.0
0,720.0,11,temperature,72.7622,720.0
0,720.0,11,pressure,31.0081,720.0
0,720.0,11,humidity,48.2293,720.0
0,730.0,0,torque,51.2032,730.0
0,730.0,0,vibration,0.1926,730.0
0,730.0,0,temperature,73.4779,730.0
0,730.0,0,pressure,25.2924,730.0
0,730.0,0,humidity,47.4307,730.0
0,730.0,1,torque,47.6118,730.0
0,730.0,1,vibration,0.2217,730.0
0,730.0,1,temperature,71.5021,730.0
0,730.0,1,pressure,32.812,730.0
0,730.0,1,humidity,44.6504,730.0
0,730.0,2,torque,48.3932,730.0
0,730.0,2,vibration,0.1863,730.0
0,730.0,2,temperature,72.4562,730.0
0,730.0,2,pressure,30.9066,730.0
0,730.0,2,humidity,45.316,730.0
0,730.0,3,torque,47.7385,730.0
0,730.0,3,vibration,0.2073,730.0
0,730.0,3,temperature,70.0457,730.0
0,730.0,3,pressure,30.4784,730.0
0,730.0,3,humidity,48.3926,730.0
0,730.0,5,torque,51.9123,730.0
0,730.0,5,vibration,0.1936,730.0
0,730.0,5,temperature,71.0414,730.0
0,730.0,5,pressure,29.3332,730.0
0,730.0,5,humidity,49.3643,730.0
0,730.0,6,torque,47.7009,730.0
0,730.0,6,vibration,0.1837,730.0
0,730.0,6,temperature,72.9105,730.0
0,730.0,6,pressure,31.494,730.0
0,730.0,6,humidity,43.0414,730.0
0,730.0,7,torque,50.0301,730.0
0,730.0,7,vibration,0.2255,730.0
0,730.0,7,temperature,67.9317,730.0
0,730.0,7,pressure,31.3541,730.0
0,730.0,7,humidity,43.0939,730.0
0,730.0,8,torque,48.9384,730.0
0,730.0,8,vibration,0.2224,730.0
0,730.0,8,temperature,64.6595,730.0
0,730.0,8,pressure,29.4872,730.0
0,730.0,8,humidity,46.2907,730.0
0,730.0,10,torque,51.5565,730.0
0,730.0,10,vibration,0.2379,730.0
0,730.0,10,temperature,70.5804,730.0
0,730.0,10,pressure,30.3925,730.0
0,730.0,10,humidity,45.1304,730.0
0,730.0,11,torque,50.6968,730.0
0,730.0,11,vibration,0.2519,730.0
0,730.0,11,temperature,70.1016,730.0
0,730.0,11,pressure,30.9673,730.0
0,730.0,11,humidity,48.2459,730.0
0,740.0,0,torque,52.2371,740.0
0,740.0,0,vibration,0.2078,740.0
0,740.0,0,temperature,70.4373,740.0
0,740.0,0,pressure,27.3034,740.0
0,740.0,0,humidity,48.2332,740.0
0,740.0,1,torque,50.6669,740.0
0,740.0,1,vibration,0.1882,740.0
0,740.0,1,temperature,74.6604,740.0
0,740.0,1,pressure,28.7147,740.0
0,740.0,1,humidity,45.7557,740.0
0,740.0,2,torque,52.0389,740.0
0,740.0,2,vibration,0.2071,740.0
0,740.0,2,temperature,70.3424,740.0
0,740.0,2,pressure,32.2814,740.0
0,740.0,2,humidity,44.8256,740.0
0,740.0,3,torque,48.8332,740.0
0,740.0,3,vibration,0.2141,740.0
0,740.0,3,temperature,73.3219,740.0
0,740.0,3,pressure,30.8372,740.0
0,740.0,3,humidity,47.3596,740.0
0,740.0,5,torque,51.288,740.0
0,740.0,5,vibration,0.2243,740.0
0,740.0,5,temperature,70.5817,740.0
0,740.0,5,pressure,30.9995,740.0
0,740.0,5,humidity,47.5734,740.0
0,740.0,6,torque,49.8498,740.0
0,740.0,6,vibration,0.2101,740.0
0,740.0,6,temperature,69.8565,740.0
0,740.0,6,pressure,29.0942,740.0
0,740.0,6,humidity,44.6003,740.0
0,740.0,7,torque,50.5685,740.0
0,740.0,7,vibration,0.1978,740.0
0,740.0,7,temperature,70.4439,740.0
0,740.0,7,pressure,29.6267,740.0
0,740.0,7,humidity,43.4527,740.0
0,740.0,8,torque,48.136,740.0
0,740.0,8,vibration,0.2551,740.0
0,740.0,8,temperature,68.2247,740.0
0,740.0,8,pressure,30.1512,740.0
0,740.0,8,humidity,46.4311,740.0
0,740.0,10,torque,49.246,740.0
0,740.0,10,vibration,0.1742,740.0
0,740.0,10,temperature,72.666,740.0
0,740.0,10,pressure,30.7825,740.0
0,740.0,10,humidity,45.1186,740.0
0,740.0,11,torque,48.5017,740.0
0,740.0,11,vibration,0.2588,740.0
0,740.0,11,temperature,69.2964,740.0
0,740.0,11,pressure,29.5986,740.0
0,740.0,11,humidity,48.7869,740.0
0,750.0,0,torque,51.2356,750.0
0,750.0,0,vibration,0.1313,750.0
0,750.0,0,temperature,71.6011,750.0
0,750.0,0,pressure,30.2712,750.0
0,750.0,0,humidity,46.8955,750.0
0,750.0,1,torque,51.8104,750.0
0,750.0,1,vibration,0.1753,750.0
0,750.0,1,temperature,70.4405,750.0
0,750.0,1,pressure,27.5582,750.0
0,750.0,1,humidity,46.0319,750.0
0,750.0,2,torque,49.8285,750.0
0,750.0,2,vibration,0.2326,750.0
0,750.0,2,temperature,70.5304,750.0
0,750.0,2,pressure,27.7252,750.0
0,750.0,2,humidity,44.0793,750.0
0,750.0,3,torque,49.1329,750.0
0,750.0,3,vibration,0.2199,750.0
0,750.0,3,temperature,65.4186,750.0
0,750.0,3,pressure,29.9042,750.0
0,750.0,3,humidity,47.658,750.0
0,750.0,5,torque,48.1726,750.0
0,750.0,5,vibration,0.2174,750.0
0,750.0,5,temperature,67.5705,750.0
0,750.0,5,pressure,32.4457,750.0
0,750.0,5,humidity,47.516,750.0
0,750.0,6,torque,49.7433,750.0
0,750.0,6,vibration,0.1589,750.0
0,750.0,6,temperature,71.2924,750.0
0,750.0,6,pressure,28.3054,750.0
0,750.0,6,humidity,44.2192,750.0
0,750.0,7,torque,47.6275,750.0
0,750.0,7,vibration,0.2096,750.0
0,750.0,7,temperature,69.5037,750.0
0,750.0,7,pressure,27.0221,750.0
0,750.0,7,humidity,44.2122,750.0
0,750.0,8,torque,50.9443,750.0
0,750.0,8,vibration,0.2051,750.0
0,750.0,8,temperature,72.8957,750.0
0,750.0,8,pressure,25.9848,750.0
0,750.0,8,humidity,45.9898,750.0
0,750.0,10,torque,50.4655,750.0
0,750.0,10,vibration,0.1733,750.0
0,750.0,10,temperature,73.785,750.0
0,750.0,10,pressure,29.4577,750.0
0,750.0,10,humidity,44.7932,750.0
0,750.0,11,torque,49.5984,750.0
0,750.0,11,vibration,0.2403,750.0
0,750.0,11,temperature,72.1143,750.0
0,750.0,11,pressure,31.4668,750.0
0,750.0,11,humidity,48.0135,750.0
0,760.0,0,torque,49.2926,760.0
0,760.0,0,vibration,0.236,760.0
0,760.0,0,temperature,71.2006,760.0
0,760.0,0,pressure,31.3986,760.0
0,760.0,0,humidity,47.9633,760.0
0,760.0,1,torque,49.3631,760.0
0,760.0,1,vibration,0.1716,760.0
0,760.0,1,temperature,68.5981,760.0
0,760.0,1,pressure,28.9359,760.0
0,760.0,1,humidity,45.2657,760.0
0,760.0,2,torque,48.9066,760.0
0,760.0,2,vibration,0.2039,760.0
0,760.0,2,temperature,65.9773,760.0
0,760.0,2,pressure,31.6074,760.0
0,760.0,2,humidity,44.3068,760.0
0,760.0,3,torque,49.6456,760.0
0,760.0,3,vibration,0.2088,760.0
0,760.0,3,temperature,71.5618,760.0
0,760.0,3,pressure,31.1483,760.0
0,760.0,3,humidity,47.7726,760.0
0,760.0,5,torque,51.2685,760.0
0,760.0,5,vibration,0.2112,760.0
0,760.0,5,temperature,69.2766,760.0
0,760.0,5,pressure,32.4258,760.0
0,760.0,5,humidity,47.5142,760.0
0,760.0,6,torque,50.1009,760.0
0,760.0,6,vibration,0.1655,760.0
0,760.0,6,temperature,65.437,760.0
0,760.0,6,pressure,30.2711,760.0
0,760.0,6,humidity,43.8854,760.0
0,760.0,7,torque,49.6063,760.0
0,760.0,7,vibration,0.2049,760.0
0,760.0,7,temperature,70.5996,760.0
0,760.0,7,pressure,27.8512,760.0
0,760.0,7,humidity,43.2697,760.0
0,760.0,8,torque,48.6041,760.0
0,760.0,8,vibration,0.1842,760.0
0,760.0,8,temperature,70.3727,760.0
0,760.0,8,pressure,32.307,760.0
0,760.0,8,humidity,46.1773,760.0
0,760.0,10,torque,47.6047,760.0
0,760.0,10,vibration,0.2398,760.0
0,760.0,10,temperature,69.6654,760.0
0,760.0,10,pressure,30.8441,760.0
0,760.0,10,humidity,45.2522,760.0
0,760.0,11,torque,49.7295,760.0
0,760.0,11,vibration,0.2126,760.0
0,760.0,11,temperature,69.0328,760.0
0,760.0,11,pressure,32.0741,760.0
0,760.0,11,humidity,47.1594,760.0
0,770.0,0,torque,48.1057,770.0
0,770.0,0,vibration,0.1877,770.0
0,770.0,0,temperature,70.1153,770.0
0,770.0,0,pressure,33.1834,770.0
0,770.0,0,humidity,47.4936,770.0
0,770.0,1,torque,49.2022,770.0
0,770.0,1,vibration,0.1972,770.0
0,770.0,1,temperature,72.8944,770.0
0,770.0,1,pressure,27.8301,770.0
0,770.0,1,humidity,45.8626,770.0
0,770.0,2,torque,50.11,770.0
0,770.0,2,vibration,0.1963,770.0
0,770.0,2,temperature,67.8209,770.0
0,770.0,2,pressure,28.2709,770.0
0,770.0,2,humidity,45.736,770.0
0,770.0,3,torque,50.0046,770.0
0,770.0,3,vibration,0.1475,770.0
0,770.0,3,temperature,70.7097,770.0
0,770.0,3,pressure,30.2422,770.0
0,770.0,3,humidity,47.8173,770.0
0,770.0,5,torque,50.3306,770.0
0,770.0,5,vibration,0.2162,770.0
0,770.0,5,temperature,71.2964,770.0
0,770.0,5,pressure,28.5312,770.0
0,770.0,5,humidity,46.8877,770.0
0,770.0,6,torque,49.6031,770.0
0,770.0,6,vibration,0.253,770.0
0,770.0,6,temperature,76.363,770.0
0,770.0,6,pressure,29.4922,770.0
0,770.0,6,humidity,44.0367,770.0
0,770.0,7,torque,50.641,770.0
0,770.0,7,vibration,0.1832,770.0
0,770.0,7,temperature,70.9482,770.0
0,770.0,7,pressure,30.8782,770.0
0,770.0,7,humidity,44.2407,770.0
0,770.0,8,torque,48.6324,770.0
0,770.0,8,vibration,0.2519,770.0
0,770.0,8,temperature,70.7122,770.0
0,770.0,8,pressure,31.9435,770.0
0,770.0,8,humidity,46.4644,770.0
0,770.0,10,torque,47.5118,770.0
0,770.0,10,vibration,0.2676,770.0
0,770.0,10,temperature,70.751,770.0
0,770.0,10,pressure,29.1429,770.0
0,770.0,10,humidity,44.025,770.0
0,770.0,11,torque,50.8994,770.0
0,770.0,11,vibration,0.2303,770.0
0,770.0,11,temperature,70.4685,770.0
0,770.0,11,pressure,31.5532,770.0
0,770.0,11,humidity,46.7003,770.0
0,780.0,0,torque,51.954,780.0
0,780.0,0,vibration,0.1557,780.0
0,780.0,0,temperature,68.5569,780.0
0,780.0,0,pressure,32.9911,780.0
0,780.0,0,humidity,47.2073,780.0
0,780.0,1,torque,50.3502,780.0
0,780.0,1,vibration,0.2283,780.0
0,780.0,1,temperature,69.3688,780.0
0,780.0,1,pressure,32.1133,780.0
0,780.0,1,humidity,46.1386,780.0
0,780.0,2,torque,48.407,780.0
0,780.0,2,vibration,0.2177,780.0
0,780.0,2,temperature,67.8093,780.0
0,780.0,2,pressure,30.7281,780.0
0,780.0,2,humidity,45.5571,780.0
0,780.0,3,torque,47.6937,780.0
0,780.0,3,vibration,0.1528,780.0
0,780.0,3,temperature,74.2289,780.0
0,780.0,3,pressure,30.5343,780.0
0,780.0,3,humidity,48.0135,780.0
0,780.0,5,torque,49.6304,780.0
0,780.0,5,vibration,0.211,780.0
0,780.0,5,temperature,66.7742,780.0
0,780.0,5,pressure,32.1208,780.0
0,780.0,5,humidity,46.8275,780.0
0,780.0,6,torque,51.0384,780.0
0,780.0,6,vibration,0.1962,780.0
0,780.0,6,temperature,69.6287,780.0
0,780.0,6,pressure,28.5072,780.0
0,780.0,6,humidity,43.926,780.0
0,780.0,7,torque,50.4584,780.0
0,780.0,7,vibration,0.2152,780.0
0,780.0,7,temperature,72.1376,780.0
0,780.0,7,pressure,29.8621,780.0
0,780.0,7,humidity,44.4601,780.0
0,780.0,8,torque,51.2487,780.0
0,780.0,8,vibration,0.199,780.0
0,780.0,8,temperature,72.886,780.0
0,780.0,8,pressure,31.7995,780.0
